timestamp,actual_load_x,actual_load_y,drone1_pose_x,drone1_pose_y,drone1_pose_z,drone1_velocity_x,drone1_velocity_y,drone1_velocity_z,cable1_tension,drone1_control_x,drone1_control_y,drone1_control_z,attachment_point1_x,attachment_point1_y,drone2_pose_x,drone2_pose_y,drone2_pose_z,drone2_velocity_x,drone2_velocity_y,drone2_velocity_z,cable2_tension,drone2_control_x,drone2_control_y,drone2_control_z,attachment_point2_x,attachment_point2_y,drone3_pose_x,drone3_pose_y,drone3_pose_z,drone3_velocity_x,drone3_velocity_y,drone3_velocity_z,cable3_tension,drone3_control_x,drone3_control_y,drone3_control_z,attachment_point3_x,attachment_point3_y
1756897999.550812,-2.011582,2.279229,-2.543868,3.338457,0.314830,0.060197,0.086366,-0.015006,0.073133,0.082563,0.491165,0.044426,-2.211581,2.278562,-1.522974,3.288693,0.320549,0.050708,0.053816,-0.035144,0.059324,0.297096,0.349782,0.183112,-2.211581,2.278562,-2.549318,3.329800,0.369022,0.052883,0.080889,-0.021214,0.073989,0.073351,0.480292,0.118203,-2.211581,2.278562
1756897999.784301,-2.011582,2.286346,-2.536822,3.347987,0.313404,0.054533,0.076838,-0.009801,0.070215,0.068378,0.494588,0.027339,-2.211581,2.285679,-1.517325,3.291765,0.315427,0.050046,0.010528,-0.038570,0.070703,0.139547,0.441244,0.189143,-2.211581,2.285679,-2.542753,3.338462,0.366938,0.059122,0.071132,-0.008242,0.070757,0.072263,0.489015,0.075377,-2.211581,2.285679
1756898000.007886,-2.011582,2.291938,-2.530792,3.357286,0.313747,0.052085,0.078359,0.009270,0.070180,0.201571,0.455981,-0.039370,-2.211581,2.291272,-1.510768,3.294555,0.313337,0.053080,0.034001,0.000515,0.070988,0.472455,0.160130,0.033083,-2.211581,2.291272,-2.536432,3.348321,0.366697,0.048519,0.087191,0.000173,0.070781,0.195916,0.457297,0.050801,-2.211581,2.291272
1756898000.299034,-2.011673,2.301552,-2.526740,3.369001,0.315303,0.008727,0.085998,0.008172,0.070328,0.465122,0.184727,-0.024028,-2.211672,2.300885,-1.503895,3.301943,0.314335,0.041189,0.070233,0.001655,0.071412,0.355286,0.290980,0.036389,-2.211672,2.300885,-2.530793,3.360778,0.368890,0.015719,0.095734,0.013678,0.070933,0.007440,0.500620,-0.012339,-2.211672,2.300885
1756898000.572648,-2.012025,2.317858,-2.520878,3.384878,0.318425,0.050405,0.100182,0.018327,0.071125,0.350273,0.349592,-0.071611,-2.212024,2.317191,-1.496556,3.311230,0.311573,0.043257,0.049983,-0.042580,0.063106,0.432970,0.212853,0.107635,-2.212024,2.317191,-2.525190,3.376430,0.371013,0.050208,0.094194,0.008614,0.071762,0.066507,0.495575,0.006998,-2.212024,2.317191
1756898000.781468,-2.012025,2.325000,-2.512625,3.399465,0.321150,0.058545,0.087991,0.024560,0.070532,0.238990,0.424548,-0.116040,-2.212024,2.324334,-1.492164,3.317593,0.304756,0.045388,0.023074,-0.026859,0.071056,0.339172,0.316803,0.010335,-2.212024,2.324334,-2.516104,3.390575,0.373631,0.065549,0.084924,0.023102,0.070924,0.285866,0.408654,-0.045434,-2.212024,2.324334
1756898001.032407,-2.012043,2.329501,-2.505788,3.407973,0.323395,0.071038,0.090397,0.010890,0.070791,0.113863,0.483641,-0.056326,-2.212042,2.328835,-1.485951,3.318471,0.302980,0.073080,-0.002342,-0.017379,0.071365,0.338890,0.347432,0.119826,-2.212042,2.328835,-2.508586,3.398990,0.375957,0.070137,0.086346,0.018705,0.071097,0.132727,0.481471,-0.024895,-2.212042,2.328835
1756898001.275059,-2.012210,2.341173,-2.496407,3.418440,0.324539,0.067367,0.059410,0.023233,0.071060,0.261254,0.418674,-0.080368,-2.212209,2.340506,-1.476978,3.322754,0.301895,0.049799,0.061448,-0.010199,0.062118,-0.386785,0.272502,0.162668,-2.212209,2.340506,-2.502224,3.412136,0.378972,0.010670,0.102046,0.016716,0.072527,0.000509,0.499852,-0.008865,-2.212209,2.340506
1756898001.528888,-2.012249,2.352123,-2.485099,3.430476,0.330540,0.086081,0.102102,0.047664,0.069817,0.372638,0.286231,-0.170960,-2.212247,2.351457,-1.469596,3.329228,0.299088,0.051226,0.029780,-0.030144,0.063019,0.430219,0.221896,0.098337,-2.212247,2.351457,-2.498839,3.425891,0.380897,0.035949,0.088905,0.005334,0.072515,0.280660,0.413489,0.017209,-2.212247,2.351457
1756898001.744193,-2.012328,2.359810,-2.473574,3.444216,0.336690,0.080932,0.093774,0.049593,0.069063,0.127556,0.436507,-0.207909,-2.212327,2.359143,-1.463344,3.332711,0.294162,0.035060,0.031419,-0.035397,0.071187,0.248252,0.385181,0.199830,-2.212327,2.359143,-2.489414,3.437595,0.382852,0.094888,0.080308,0.022199,0.071200,0.179386,0.464486,-0.045985,-2.212327,2.359143
1756898001.994449,-2.012945,2.366475,-2.464832,3.456363,0.342112,0.068846,0.096817,0.035470,0.070823,0.411267,0.245346,-0.148037,-2.212944,2.365809,-1.456297,3.335625,0.290602,0.104279,-0.006618,-0.080863,0.062394,0.277065,0.287235,0.228965,-2.212944,2.365809,-2.478082,3.447952,0.385399,0.106843,0.085871,0.014789,0.072281,0.171075,0.470577,-0.028913,-2.212944,2.365809
