timestamp,actual_load_x,actual_load_y,drone1_pose_x,drone1_pose_y,drone1_pose_z,drone1_velocity_x,drone1_velocity_y,drone1_velocity_z,cable1_tension,drone1_control_x,drone1_control_y
1756601372.314879,-1.870458,1.208128,-2.258943,2.288571,0.481445,-0.001975,0.058714,-0.029395,0.067893,-0.105258,0.385905
1756601372.450768,-1.872035,1.210773,-2.258912,2.297425,0.476686,0.000675,0.050730,-0.030316,0.068921,-0.107772,0.385211
1756601372.572183,-1.872035,1.216443,-2.258815,2.304719,0.473257,0.000086,0.054966,-0.020765,0.069075,-0.107166,0.385380
1756601372.687214,-1.872035,1.224493,-2.259115,2.310484,0.471209,-0.004947,0.059967,-0.020710,0.068413,-0.106438,0.385581
1756601372.806350,-1.872035,1.231966,-2.259843,2.316635,0.469124,-0.009201,0.062646,-0.019548,0.068045,-0.108579,0.384984
1756601372.974777,-1.872035,1.237282,-2.261068,2.324006,0.466942,-0.009123,0.059256,-0.017582,0.068514,-0.113440,0.383580
1756601373.167958,-1.872035,1.243025,-2.262073,2.332835,0.464999,-0.003594,0.056815,-0.004806,0.069242,-0.112442,0.383873
1756601373.476126,-1.872035,1.258380,-2.263165,2.344089,0.464317,-0.009638,0.065088,-0.002984,0.068334,-0.115732,0.382893
1756601373.791822,-1.872035,1.273727,-2.266575,2.361992,0.463320,-0.010665,0.060582,-0.002253,0.069269,-0.124129,0.380254
1756601374.010670,-1.872035,1.296346,-2.269593,2.380190,0.462828,-0.010408,0.065081,0.004818,0.068507,-0.142337,0.373819
1756601374.201439,-1.872035,1.307266,-2.271736,2.393429,0.463832,-0.012302,0.064339,0.003748,0.069362,-0.167108,0.363422
1756601374.514354,-1.872035,1.322222,-2.274316,2.404955,0.464275,-0.016166,0.063999,-0.000018,0.068831,-0.345785,0.201092
1756601374.807852,-1.872035,1.340550,-2.278294,2.423075,0.464906,-0.017090,0.063632,0.006004,0.069265,-0.225103,-0.330649
1756601374.876601,-1.872035,1.362223,-2.284123,2.440581,0.465789,-0.019821,0.064779,0.001357,0.068921,0.048734,-0.397021
1756601375.190599,-1.872035,1.377963,-2.292424,2.454525,0.465474,-0.048321,0.036405,-0.003734,0.069348,0.075769,-0.392760
1756601375.451253,-1.872035,1.377963,-2.292424,2.454525,0.465474,-0.048321,0.036405,-0.003734,0.069294,0.208689,-0.341248
1756601375.495085,-1.872035,1.382803,-2.299369,2.455987,0.441950,0.008811,-0.015429,-0.058002,0.067386,-0.128525,-0.378794
1756601375.550802,-1.872035,1.382803,-2.300692,2.449065,0.433205,-0.010971,-0.040328,-0.033806,0.065254,-0.016499,-0.399660
1756601375.637260,-1.872035,1.382803,-2.302052,2.445557,0.430499,-0.013665,-0.041444,-0.009188,0.064251,-0.293183,-0.272111
1756601375.749912,-1.872035,1.382803,-2.303140,2.440238,0.431941,-0.009046,-0.069007,0.033673,0.063222,-0.109062,-0.383800
1756601375.823867,-1.872035,1.382803,-2.302980,2.431561,0.435177,-0.009292,-0.085162,0.038529,0.061138,-0.397707,-0.048109
1756601375.956599,-1.872035,1.382803,-2.305706,2.426150,0.438057,-0.037131,-0.070633,0.046296,0.060297,-0.390231,0.087868
1756601376.042999,-1.872035,1.382803,-2.308421,2.416855,0.442708,-0.026366,-0.089232,0.041714,0.058471,-0.281265,0.284413
1756601376.150152,-1.872035,1.382803,-2.311962,2.409035,0.447715,-0.048351,-0.057419,0.055349,0.057288,-0.180766,0.356825
1756601376.251081,-1.872035,1.382803,-2.318131,2.405120,0.452807,-0.061361,-0.028123,0.045659,0.057319,-0.049348,0.396944
1756601376.348761,-1.872035,1.382803,-2.322588,2.402427,0.456079,-0.050801,-0.025536,0.038378,0.057341,-0.290524,0.274949
1756601376.446108,-1.872035,1.382803,-2.327632,2.400703,0.459513,-0.045118,-0.001042,0.031417,0.057730,-0.135130,0.376486
1756601376.549302,-1.872035,1.382803,-2.330794,2.402133,0.462244,-0.034934,0.020806,0.032202,0.058586,-0.198698,0.347164
1756601376.652145,-1.872035,1.382803,-2.335950,2.403334,0.465635,-0.055024,0.015681,0.034563,0.059715,-0.035922,0.398386
1756601376.758539,-1.872035,1.382803,-2.340057,2.405101,0.468202,-0.046098,0.031088,0.028825,0.060699,-0.306450,0.257077
1756601376.860760,-1.872035,1.382803,-2.343510,2.409311,0.470642,-0.039015,0.043032,0.029287,0.062290,-0.121903,0.380973
1756601376.961638,-1.872035,1.382803,-2.349003,2.412695,0.474052,-0.062777,0.032580,0.034499,0.063933,-0.320646,0.239137
1756601377.041865,-1.872035,1.382803,-2.355624,2.415794,0.476951,-0.056053,0.037707,0.027415,0.065671,-0.326371,0.231314
1756601377.133232,-1.872035,1.382803,-2.357782,2.420324,0.476744,-0.032267,0.040952,-0.012381,0.066962,-0.339155,0.212160
1756601377.256104,-1.872035,1.382856,-2.362736,2.422154,0.476586,-0.064140,0.011406,0.005247,0.067858,-0.181837,0.356284
1756601377.431772,-1.872035,1.384254,-2.369736,2.423073,0.476995,-0.065032,0.013506,0.001072,0.068556,-0.181606,0.356401
1756601377.562213,-1.872035,1.384254,-2.369736,2.423073,0.476995,-0.065032,0.013506,0.001072,0.068529,-0.179776,0.357328
1756601377.871625,-1.872035,1.386134,-2.373376,2.424043,0.476898,-0.057068,0.021671,-0.003848,0.068708,-0.183911,0.355217
1756601378.183233,-1.872035,1.412638,-2.388368,2.432869,0.474307,-0.051200,0.034869,-0.013396,0.066183,-0.207246,0.342127
1756601378.361452,-1.872038,1.420044,-2.403255,2.442637,0.470885,-0.054413,0.032492,-0.005504,0.068269,-0.217346,0.335801
1756601378.652019,-1.872061,1.439634,-2.411502,2.448729,0.469743,-0.048171,0.043445,-0.010745,0.066110,-0.257557,0.306048
1756601378.698524,-1.872686,1.454906,-2.423914,2.460713,0.468799,-0.045242,0.045889,-0.000102,0.066860,-0.253233,0.309638
1756601378.822612,-1.873494,1.465231,-2.435561,2.470619,0.469620,-0.047097,0.043155,0.002963,0.068225,-0.355366,0.183618
1756601378.900429,-1.873494,1.465231,-2.435561,2.470619,0.469620,-0.047097,0.043155,0.002963,0.068199,-0.321794,0.237591
1756601379.113103,-1.873499,1.489990,-2.444639,2.479401,0.470535,-0.052249,0.051932,0.004547,0.065915,-0.347860,-0.197469
1756601379.141723,-1.873499,1.489990,-2.444639,2.479401,0.470535,-0.052249,0.051932,0.004547,0.065865,-0.399996,0.002003
1756601379.293114,-1.873559,1.503613,-2.459874,2.492136,0.473044,-0.053788,0.034791,0.007476,0.067982,-0.382577,-0.116771
1756601379.421983,-1.873596,1.510092,-2.465202,2.496297,0.473883,-0.059196,0.036781,0.012849,0.068238,-0.253602,-0.309332
1756601379.507147,-1.873596,1.510092,-2.465202,2.496297,0.473883,-0.059196,0.036781,0.012849,0.068213,-0.324068,-0.234479
1756601379.550412,-1.873606,1.511921,-2.466418,2.497001,0.474151,-0.062314,0.034050,0.013404,0.068126,-0.347145,-0.198722
1756601379.680653,-1.874183,1.535117,-2.485057,2.499342,0.474046,-0.067953,-0.010389,-0.009186,0.066034,-0.181143,-0.356634
1756601379.793050,-1.874172,1.535385,-2.491045,2.497148,0.473932,-0.060011,-0.027452,0.008970,0.066306,-0.233776,-0.324576
1756601379.863758,-1.874149,1.535382,-2.496337,2.495941,0.473763,-0.064958,-0.024124,-0.001456,0.066774,-0.297490,-0.267395
1756601379.972190,-1.874135,1.535406,-2.502520,2.491778,0.474015,-0.059980,-0.057720,0.004381,0.066692,-0.371124,-0.149221
1756601380.054948,-1.874154,1.535409,-2.508208,2.484660,0.475333,-0.059987,-0.074362,0.022380,0.065977,-0.400005,0.001467
1756601380.190941,-1.874719,1.535841,-2.514636,2.477850,0.477804,-0.068939,-0.065589,0.024922,0.065426,-0.394884,0.063867
1756601380.247908,-1.874713,1.535871,-2.520351,2.472534,0.479888,-0.074692,-0.063047,0.028003,0.065267,-0.382951,0.115544
1756601380.357947,-1.874679,1.535868,-2.527997,2.466096,0.482789,-0.079542,-0.059818,0.028539,0.065227,-0.359717,0.174942
1756601380.474067,-1.874665,1.535866,-2.536057,2.460569,0.485253,-0.081006,-0.048787,0.021997,0.065429,-0.336978,0.215515
1756601380.652322,-1.874680,1.535867,-2.542621,2.457040,0.486845,-0.081600,-0.039456,0.016608,0.065793,-0.324851,0.233394
1756601380.774806,-1.874680,1.535867,-2.542621,2.457040,0.486845,-0.081600,-0.039456,0.016608,0.065768,-0.312782,0.249337
1756601380.896619,-1.875634,1.536271,-2.549208,2.454177,0.487917,-0.080178,-0.030003,0.011971,0.066005,-0.312549,0.249629
1756601381.026178,-1.877654,1.538516,-2.558291,2.451245,0.488658,-0.075281,-0.018244,0.000248,0.066094,-0.305533,0.258168
1756601381.076964,-1.878060,1.540420,-2.567472,2.448886,0.488493,-0.076465,-0.018325,-0.002474,0.066542,-0.295702,0.269377
1756601381.218002,-1.887599,1.544870,-2.585498,2.446456,0.486743,-0.071678,-0.001945,-0.011517,0.066382,-0.306301,0.257256
1756601381.319344,-1.887599,1.544870,-2.585498,2.446456,0.486743,-0.071678,-0.001945,-0.011517,0.066357,-0.295425,0.269676
1756601381.399596,-1.888464,1.545362,-2.586944,2.446436,0.486499,-0.072851,-0.000577,-0.012601,0.066312,-0.286895,0.278734
1756601381.500192,-1.895845,1.548861,-2.605772,2.446695,0.483711,-0.070330,0.005804,-0.007683,0.067349,-0.287719,0.277883
1756601381.598579,-1.899545,1.550280,-2.611242,2.447374,0.483151,-0.066106,0.012262,-0.008150,0.067449,-0.281278,0.284400
1756601381.666539,-1.904796,1.552916,-2.617791,2.449036,0.482118,-0.063533,0.019618,-0.010884,0.067406,-0.276462,0.289083
1756601381.751949,-1.908484,1.555627,-2.624228,2.450997,0.481180,-0.064830,0.020667,-0.009343,0.067657,-0.274016,0.291403
1756601381.872865,-1.911989,1.557296,-2.629466,2.452764,0.480452,-0.064034,0.023779,-0.008376,0.067921,-0.263978,0.300533
1756601381.933024,-1.917246,1.559106,-2.635641,2.455460,0.479752,-0.059598,0.029415,-0.007357,0.068223,-0.239593,0.320305
1756601382.289303,-1.923076,1.561632,-2.641486,2.458642,0.478893,-0.056029,0.033451,-0.008730,0.068319,-0.192943,0.350390
1756601382.561399,-1.923076,1.561632,-2.641486,2.458642,0.478893,-0.056029,0.033451,-0.008730,0.068271,-0.206542,0.342550
1756601382.708994,-1.936566,1.575578,-2.660403,2.471240,0.476642,-0.053011,0.040911,-0.005867,0.068824,0.190152,0.351912
1756601382.751830,-1.940961,1.581691,-2.666076,2.476618,0.476013,-0.044494,0.047548,-0.007230,0.068860,0.261822,0.302405
1756601383.112728,-1.945316,1.600406,-2.678466,2.489575,0.473484,-0.042969,0.045934,-0.009502,0.068950,0.298613,-0.266140
1756601383.206246,-1.945316,1.600406,-2.678466,2.489575,0.473484,-0.042969,0.045934,-0.009502,0.068879,0.361857,-0.170469
1756601383.374797,-1.948545,1.613842,-2.684818,2.498497,0.467669,0.005416,0.049072,-0.024502,0.068119,0.294482,-0.270705
1756601383.414010,-1.949433,1.615942,-2.682696,2.506388,0.463584,0.017699,0.049448,-0.026520,0.068529,0.304552,-0.259322
1756601383.457590,-1.949433,1.615942,-2.682325,2.507371,0.463060,0.018930,0.049053,-0.025986,0.068607,0.313896,-0.247931
1756601383.538655,-1.949433,1.615942,-2.676573,2.513531,0.443791,0.026983,-0.007651,-0.053431,0.067502,0.361662,-0.170881
1756601383.654411,-1.949433,1.615942,-2.674079,2.512613,0.440489,0.039272,-0.011709,-0.030841,0.066652,0.367714,-0.157437
1756601383.760811,-1.949433,1.615942,-2.669317,2.511697,0.438815,0.057694,-0.011761,0.001529,0.065532,0.247688,-0.311359
1756601383.837355,-1.949433,1.615942,-2.662657,2.509460,0.440553,0.076554,-0.022937,0.031214,0.063961,0.326958,0.230429
1756601383.938929,-1.949433,1.615942,-2.654110,2.508344,0.444037,0.086754,-0.018111,0.045746,0.062510,0.349787,0.194036
1756601384.034649,-1.949433,1.615942,-2.646151,2.503124,0.447047,0.079440,-0.040389,0.029170,0.060249,0.123854,0.380343
1756601384.143560,-1.949433,1.615942,-2.639774,2.501920,0.450555,0.086975,0.002666,0.054652,0.059217,-0.145449,0.372619
1756601384.249936,-1.949433,1.615942,-2.629832,2.503496,0.455751,0.095041,0.020402,0.047159,0.058278,-0.277862,0.287738
1756601384.342378,-1.949433,1.615942,-2.621080,2.504924,0.460348,0.074079,0.021604,0.048315,0.057470,-0.143580,0.373343
1756601384.458255,-1.949433,1.615942,-2.614580,2.508396,0.464596,0.049821,0.040555,0.035162,0.057513,-0.272229,0.293074
1756601384.534159,-1.949433,1.615942,-2.611750,2.511353,0.467277,0.031023,0.041482,0.033798,0.057693,-0.206700,0.342457
1756601384.653298,-1.949433,1.615942,-2.608073,2.515936,0.470007,0.029954,0.049869,0.023307,0.058423,-0.388391,0.095669
1756601384.749353,-1.949433,1.615942,-2.606376,2.520880,0.472095,0.006598,0.051477,0.018354,0.059377,-0.196545,0.348383
1756601384.854948,-1.949433,1.615942,-2.605653,2.526665,0.473518,-0.001319,0.054286,0.013574,0.060623,-0.391706,0.081040
1756601384.953468,-1.949433,1.615942,-2.606630,2.529954,0.474730,-0.017283,0.043162,0.018409,0.061537,-0.221668,0.332961
1756601385.047241,-1.949433,1.615942,-2.608119,2.535341,0.476340,-0.020748,0.053077,0.015614,0.063039,-0.239160,0.320629
1756601385.143706,-1.949433,1.615942,-2.610914,2.539725,0.477839,-0.034074,0.039942,0.013537,0.064611,0.023467,0.399316
1756601385.264176,-1.949433,1.615942,-2.614956,2.543394,0.479231,-0.039442,0.043109,0.017702,0.066063,-0.202740,0.344915
1756601385.355832,-1.949433,1.615942,-2.618216,2.548451,0.480516,-0.022244,0.052788,0.006540,0.067705,-0.287231,0.278384
1756601385.458388,-1.949463,1.615972,-2.618765,2.552564,0.480650,-0.011309,0.048565,0.001642,0.068653,-0.191612,0.351127
1756601385.565558,-1.950742,1.617251,-2.620359,2.557636,0.480406,-0.024990,0.043651,-0.006372,0.069489,-0.190434,0.351767
1756601385.688353,-1.955373,1.621882,-2.624425,2.560331,0.478666,-0.040936,0.030834,-0.017299,0.068853,-0.172207,0.361035
1756601385.844759,-1.961091,1.627600,-2.626860,2.563731,0.477787,-0.027337,0.049695,-0.008528,0.067823,-0.157586,0.367652
1756601385.910604,-1.961091,1.627600,-2.626860,2.563731,0.477787,-0.027337,0.049695,-0.008528,0.067799,-0.155825,0.368407
1756601385.976339,-1.962476,1.628986,-2.627370,2.564767,0.477601,-0.024956,0.052878,-0.009969,0.067568,-0.154497,0.368963
1756601386.071785,-1.964347,1.643427,-2.636372,2.579009,0.474611,-0.032820,0.047645,-0.002622,0.068536,-0.151709,0.370124
1756601386.174479,-1.964326,1.647946,-2.638517,2.583228,0.474528,-0.023609,0.056724,-0.000852,0.068806,-0.148819,0.371294
1756601386.268890,-1.964290,1.657439,-2.640678,2.589074,0.474294,-0.023187,0.058597,-0.003139,0.068371,-0.111351,0.384196
1756601386.595292,-1.964585,1.668258,-2.643440,2.594882,0.474325,-0.027530,0.060049,0.002736,0.067743,-0.116015,0.382807
1756601386.668513,-1.964585,1.668258,-2.643440,2.594882,0.474325,-0.027530,0.060049,0.002736,0.067695,-0.126682,0.379417
1756601386.958209,-1.964599,1.682420,-2.647155,2.605345,0.474400,-0.015420,0.068361,-0.000887,0.067579,-0.125543,0.379789
1756601387.274931,-1.965142,1.699972,-2.651326,2.623912,0.474299,-0.019498,0.066845,0.001374,0.068423,-0.005820,0.399958
1756601387.576125,-1.965191,1.725527,-2.656992,2.642763,0.474171,-0.021699,0.068620,0.004202,0.067970,0.375637,-0.137466
1756601387.730688,-1.965276,1.747314,-2.661773,2.662730,0.475193,-0.013080,0.074399,0.004739,0.068504,0.265341,-0.299323
1756601388.056032,-1.965275,1.761136,-2.662644,2.674718,0.475902,-0.002369,0.074500,0.001612,0.068341,0.232307,-0.325629
1756601388.129393,-1.965343,1.776203,-2.660599,2.690364,0.463512,0.047417,0.028438,-0.054824,0.067202,0.236314,-0.322734
1756601388.151704,-1.965343,1.776203,-2.657135,2.691788,0.459710,0.041538,0.009185,-0.044531,0.066683,0.248373,-0.313546
1756601388.506001,-1.965343,1.776203,-2.648792,2.691137,0.448680,0.032326,-0.007578,-0.042822,0.064382,0.188025,-0.353053
1756601388.544268,-1.965343,1.776203,-2.648792,2.691137,0.448680,0.032326,-0.007578,-0.042822,0.064330,0.388103,0.096828
1756601388.635367,-1.965343,1.776203,-2.630100,2.681003,0.444308,0.062101,-0.047524,0.004136,0.058756,0.399820,0.012062
1756601388.725397,-1.965343,1.776203,-2.624189,2.674916,0.443988,0.061719,-0.044275,0.000876,0.056615,0.369965,0.152088
1756601388.841874,-1.965343,1.776203,-2.617947,2.673789,0.445360,0.074410,0.000318,0.036448,0.055372,-0.077573,0.392406
1756601388.952501,-1.965343,1.776203,-2.610678,2.673096,0.449495,0.096430,-0.009500,0.059917,0.054314,-0.182977,0.355696
1756601389.064447,-1.965343,1.776203,-2.600442,2.671203,0.453563,0.085393,-0.001720,0.024898,0.052576,-0.326677,0.230829
1756601389.152796,-1.965343,1.776203,-2.594281,2.673349,0.456716,0.047675,0.036897,0.035785,0.052352,-0.198884,0.347052
1756601389.264941,-1.965343,1.776203,-2.589486,2.677528,0.459903,0.042468,0.039663,0.027562,0.052741,-0.342600,0.206460
1756601389.346172,-1.965343,1.776203,-2.586397,2.679808,0.462205,0.029835,0.036011,0.034440,0.052920,-0.219756,0.334227
1756601389.459442,-1.965343,1.776203,-2.584031,2.684411,0.465899,0.012989,0.052694,0.034158,0.053842,-0.331096,0.224446
1756601389.539720,-1.965343,1.776203,-2.583539,2.689893,0.468532,-0.001127,0.053867,0.019245,0.055161,-0.151090,0.370367
1756601389.652378,-1.965343,1.776203,-2.583429,2.695351,0.470226,-0.006257,0.055990,0.020221,0.056459,-0.379625,0.126035
1756601389.734601,-1.965343,1.776203,-2.585170,2.700476,0.472459,-0.023837,0.052903,0.023112,0.058023,-0.247366,0.314341
1756601389.845684,-1.965343,1.776203,-2.586997,2.705393,0.474346,-0.029234,0.057360,0.025171,0.059487,-0.223336,0.331857
1756601389.926538,-1.965343,1.776203,-2.590547,2.710406,0.476847,-0.042348,0.047267,0.025000,0.063344,-0.153248,0.369630
1756601390.051112,-1.965343,1.776203,-2.595384,2.714790,0.479505,-0.047735,0.050392,0.030496,0.063187,-0.319433,0.240758
1756601390.138118,-1.965343,1.776203,-2.599459,2.720489,0.482107,-0.036137,0.061455,0.018685,0.065254,-0.102589,0.386621
1756601390.262324,-1.965343,1.776203,-2.602261,2.726698,0.483738,-0.032823,0.058822,0.019351,0.067154,-0.164428,0.364644
1756601390.365255,-1.965349,1.776209,-2.605783,2.730502,0.485434,-0.043372,0.047288,0.020936,0.068584,-0.178874,0.357782
1756601390.546452,-1.967322,1.778183,-2.609883,2.735159,0.486715,-0.033494,0.050108,0.007680,0.069566,-0.177394,0.358515
1756601390.605686,-1.967322,1.778183,-2.609883,2.735159,0.486715,-0.033494,0.050108,0.007680,0.069543,-0.176671,0.358878
1756601390.658843,-1.968213,1.779073,-2.610526,2.736174,0.486839,-0.030707,0.051958,0.005480,0.069524,-0.174445,0.359965
1756601390.988074,-1.973397,1.814233,-2.619621,2.751822,0.485764,-0.041211,0.062877,-0.013152,0.065976,-0.087816,0.390242
1756601391.246772,-1.973397,1.814233,-2.619621,2.751822,0.485764,-0.041211,0.062877,-0.013152,0.065929,-0.140694,0.374441
1756601391.336975,-1.973553,1.827381,-2.629947,2.771633,0.481989,-0.027835,0.048598,-0.001044,0.068689,-0.144560,0.372965
1756601391.568799,-1.974196,1.832635,-2.632208,2.776101,0.482245,-0.029868,0.064802,0.003353,0.068803,-0.086203,0.390602
1756601391.868961,-1.975290,1.858497,-2.637671,2.791705,0.481570,-0.026006,0.076961,-0.004447,0.067308,0.356146,-0.182099
1756601392.050577,-1.975575,1.877016,-2.645649,2.809878,0.479927,-0.022596,0.056481,0.002443,0.068382,0.341476,-0.208313
1756601392.155118,-1.975590,1.888564,-2.648561,2.820349,0.480599,-0.016220,0.070808,0.001473,0.068670,0.239715,-0.320215
1756601392.316415,-1.975581,1.900642,-2.650947,2.827993,0.479297,-0.049013,0.096885,-0.064507,0.068094,0.138964,-0.375174
1756601392.627137,-1.975743,1.911032,-2.651019,2.834836,0.467629,0.026277,0.023055,-0.065044,0.066390,0.241654,-0.318754
1756601392.660548,-1.975743,1.911046,-2.641358,2.836768,0.452653,0.031947,-0.006721,-0.051292,0.064167,0.154307,-0.370275
1756601392.746322,-1.975743,1.911046,-2.637026,2.835145,0.441905,-0.000755,-0.001327,-0.038644,0.062424,0.332358,-0.222571
1756601392.854308,-1.975743,1.911046,-2.638040,2.836206,0.436871,-0.002997,0.005033,-0.065201,0.062474,0.398482,-0.034847
1756601392.958541,-1.975743,1.911046,-2.636628,2.834235,0.433513,0.031744,-0.035993,-0.010220,0.061531,0.178646,0.357890
1756601393.032749,-1.975743,1.911046,-2.631305,2.830523,0.432308,0.049005,-0.042963,-0.008283,0.059699,0.400001,-0.001120
1756601393.171687,-1.975743,1.911046,-2.629084,2.823986,0.430527,0.013026,-0.050071,-0.018287,0.057891,0.367129,0.158798
1756601393.230451,-1.975743,1.911046,-2.628563,2.822391,0.428649,0.023206,0.004686,-0.003376,0.057710,0.237901,0.321566
1756601393.329073,-1.975743,1.911046,-2.624217,2.822888,0.429077,0.064001,0.003702,0.012949,0.057128,0.021379,0.399433
1756601393.439454,-1.975743,1.911046,-2.617492,2.822168,0.431217,0.062481,0.001636,0.032939,0.055702,-0.123461,0.380471
1756601393.550481,-1.975743,1.911046,-2.612034,2.824040,0.435584,0.047896,0.035546,0.048213,0.055573,-0.260712,0.303364
1756601393.657741,-1.975743,1.911046,-2.606869,2.828702,0.439922,0.043419,0.048178,0.041145,0.056078,-0.129720,0.378382
1756601393.751156,-1.975743,1.911046,-2.604015,2.831968,0.443491,0.023210,0.041769,0.048297,0.056581,-0.290151,0.275341
1756601393.844988,-1.975743,1.911046,-2.603450,2.835943,0.448679,-0.000448,0.048536,0.058100,0.057718,-0.144007,0.373180
1756601393.949584,-1.975743,1.911046,-2.602609,2.842115,0.454132,0.005791,0.066282,0.050956,0.059323,-0.342181,0.207155
1756601394.053441,-1.975743,1.911046,-2.602488,2.848253,0.458977,-0.008494,0.058879,0.046279,0.060967,-0.167886,0.363063
1756601394.155474,-1.975743,1.911046,-2.603599,2.852938,0.462486,-0.018792,0.059061,0.041255,0.062422,-0.311047,0.251497
1756601394.257691,-1.975743,1.911046,-2.606007,2.859048,0.466305,-0.021888,0.064664,0.035979,0.064372,-0.167259,0.363352
1756601394.363126,-1.975743,1.911046,-2.607289,2.865935,0.469609,-0.015589,0.065273,0.033883,0.066312,-0.305326,0.258411
1756601394.477994,-1.975744,1.911184,-2.609982,2.871596,0.472987,-0.030532,0.053463,0.031054,0.068164,-0.161376,0.366007
1756601394.598802,-1.975756,1.913039,-2.612122,2.876202,0.475018,-0.027638,0.054860,0.022049,0.069215,-0.156628,0.368065
1756601394.751559,-1.975811,1.922065,-2.615135,2.881827,0.476660,-0.029471,0.059539,0.011031,0.069036,-0.146665,0.372143
1756601394.815935,-1.975811,1.922065,-2.615135,2.881827,0.476660,-0.029471,0.059539,0.011031,0.069013,-0.133354,0.377122
1756601395.122902,-1.975810,1.924805,-2.615733,2.883048,0.476848,-0.029542,0.061012,0.008343,0.068773,-0.153596,0.369336
1756601395.167393,-1.976190,1.953926,-2.623395,2.900646,0.476449,-0.026192,0.063120,-0.001125,0.067438,-0.197162,0.348032
1756601395.506787,-1.976213,1.969174,-2.629241,2.916713,0.476267,-0.022686,0.065812,-0.001601,0.068553,0.398325,-0.036563
1756601395.599521,-1.976213,1.969174,-2.629241,2.916713,0.476267,-0.022686,0.065812,-0.001601,0.068494,0.083253,0.391240
1756601395.904831,-1.976564,2.001355,-2.641350,2.941326,0.476159,-0.032720,0.056569,-0.001765,0.068873,0.273010,-0.292345
1756601396.120604,-1.976564,2.001355,-2.641350,2.941326,0.476159,-0.032720,0.056569,-0.001765,0.068810,0.393777,0.070281
1756601396.197981,-1.977441,2.031019,-2.646455,2.960400,0.475473,0.004273,0.076844,-0.003245,0.067229,0.224898,-0.330790
1756601396.275477,-1.977384,2.043670,-2.644817,2.977374,0.463859,0.018911,0.007480,-0.068847,0.067108,0.220766,-0.333564
1756601396.344989,-1.977384,2.043670,-2.642955,2.976642,0.457988,0.024046,-0.014265,-0.047993,0.066206,0.235483,-0.323339
1756601396.449920,-1.977384,2.043670,-2.640772,2.976455,0.454261,0.033913,-0.008848,-0.036721,0.065522,0.147842,-0.371677
1756601396.540500,-1.977384,2.043670,-2.636727,2.974653,0.452325,0.044611,-0.033935,-0.005405,0.064290,0.254997,-0.311113
1756601396.623921,-1.977384,2.043670,-2.632194,2.969527,0.452800,0.047700,-0.061200,0.013151,0.062480,0.203113,-0.345413
1756601396.749782,-1.977384,2.043670,-2.627529,2.963233,0.455376,0.054136,-0.065845,0.039870,0.060603,0.349334,-0.194840
1756601396.849909,-1.977384,2.043670,-2.622340,2.958058,0.459520,0.068455,-0.074145,0.062206,0.058858,0.281218,-0.284463
1756601396.933118,-1.977384,2.043670,-2.615642,2.949103,0.466427,0.073879,-0.093293,0.077031,0.056312,-0.054989,-0.396203
1756601397.037689,-1.977384,2.043670,-2.607197,2.940576,0.474560,0.092180,-0.084343,0.084022,0.053676,0.383089,-0.115079
1756601397.130347,-1.977384,2.043670,-2.598846,2.934363,0.479798,0.088628,-0.087734,0.062663,0.052588,0.398937,-0.034797
1756601397.244036,-1.977384,2.043670,-2.593633,2.922985,0.484919,0.055429,-0.113971,0.042010,0.048512,-0.093425,0.388937
1756601397.354373,-1.977384,2.043670,-2.585326,2.912912,0.490945,0.108317,-0.080418,0.066245,0.045488,-0.248829,0.313185
1756601397.423859,-1.977384,2.043670,-2.572548,2.906453,0.492844,0.100338,-0.045005,-0.022818,0.044536,-0.122743,0.380931
1756601397.560950,-1.977384,2.043670,-2.566683,2.903086,0.490698,0.038210,-0.025132,-0.015202,0.040537,-0.291408,0.274012
1756601397.647039,-1.977384,2.043670,-2.563339,2.900520,0.489601,0.038694,-0.013697,-0.004433,0.039346,-0.218533,0.335027
1756601397.741057,-1.977384,2.043670,-2.558404,2.900359,0.486880,0.047201,0.004363,-0.046979,0.038277,-0.399711,-0.015205
1756601397.847020,-1.977384,2.043670,-2.555829,2.901151,0.482996,0.007974,0.012686,-0.031950,0.037920,-0.152164,0.369930
1756601397.943951,-1.977384,2.043670,-2.555467,2.903468,0.480025,-0.002363,0.021473,-0.025440,0.038034,-0.246913,0.314703
1756601398.035417,-1.977384,2.043670,-2.556546,2.903342,0.477039,-0.014563,0.003079,-0.022619,0.037895,-0.071365,0.393580
1756601398.150664,-1.977384,2.043670,-2.557338,2.904926,0.476043,-0.013999,0.032195,-0.004236,0.038319,-0.214598,0.337560
1756601398.243909,-1.977384,2.043670,-2.559514,2.909220,0.475999,-0.023019,0.047543,0.001179,0.039706,-0.141942,0.373970
1756601398.342295,-1.977384,2.043670,-2.561208,2.913684,0.476789,-0.018301,0.047423,0.017613,0.040847,-0.238562,0.321090
1756601398.432429,-1.977384,2.043670,-2.563707,2.918878,0.479138,-0.028262,0.058931,0.026714,0.042543,-0.089392,0.389881
1756601398.566174,-1.977384,2.043670,-2.566269,2.925655,0.481936,-0.028093,0.070844,0.027763,0.044763,-0.099119,0.387528
1756601398.649033,-1.977384,2.043670,-2.569064,2.930850,0.484394,-0.034129,0.068707,0.035279,0.046507,-0.115246,0.383088
1756601398.756784,-1.977384,2.043670,-2.572271,2.938141,0.488068,-0.028576,0.080020,0.036214,0.048877,-0.075509,0.392811
