timestamp,actual_load_x,actual_load_y,drone1_pose_x,drone1_pose_y,drone1_pose_z,drone1_velocity_x,drone1_velocity_y,drone1_velocity_z,cable1_tension,attachment_point1_x,attachment_point1_y,drone2_pose_x,drone2_pose_y,drone2_pose_z,drone2_velocity_x,drone2_velocity_y,drone2_velocity_z,cable2_tension,attachment_point2_x,attachment_point2_y,drone3_pose_x,drone3_pose_y,drone3_pose_z,drone3_velocity_x,drone3_velocity_y,drone3_velocity_z,cable3_tension,attachment_point3_x,attachment_point3_y,drone4_pose_x,drone4_pose_y,drone4_pose_z,drone4_velocity_x,drone4_velocity_y,drone4_velocity_z,cable4_tension,attachment_point4_x,attachment_point4_y
1756073270.997790,-0.432341,0.003662,-1.621669,-0.000511,0.449953,-0.080712,0.015935,0.049886,0.000000,-0.632340,0.002995,-1.264488,0.812099,0.436775,-0.048448,0.024022,0.014270,0.000000,-0.632340,0.002995,-1.549668,-0.320494,0.453016,-0.081451,0.027081,0.080058,0.000000,-0.632340,0.002995,-1.559296,0.379836,0.463609,-0.074441,0.002377,0.023417,0.000000,-0.632340,0.002995
1756073271.089175,-0.459871,0.003662,-1.643587,0.003337,0.459705,-0.081584,0.017547,0.035672,0.000000,-0.659870,0.002995,-1.280418,0.820036,0.441135,-0.072627,0.037177,-0.012008,0.000000,-0.659870,0.002995,-1.576141,-0.315833,0.468924,-0.122441,0.024161,-0.018854,0.000000,-0.659870,0.002995,-1.579780,0.387264,0.465963,-0.095077,0.027868,0.003064,0.000000,-0.659870,0.002995
1756073271.196750,-0.464138,0.003662,-1.648900,0.004532,0.461168,-0.099471,0.018661,0.002214,0.000000,-0.664137,0.002995,-1.283583,0.821651,0.439800,-0.038174,0.016231,-0.025473,0.000000,-0.664137,0.002995,-1.581111,-0.315364,0.467017,-0.048917,0.001323,-0.030415,0.000000,-0.664137,0.002995,-1.584796,0.388585,0.465182,-0.059419,0.012224,-0.017090,0.000000,-0.664137,0.002995
1756073271.348998,-0.467561,0.003662,-1.653256,0.005315,0.461033,-0.057513,0.011129,-0.003722,0.000433,-0.667559,0.002995,-1.285153,0.822202,0.438493,-0.030091,0.008756,-0.025488,0.000412,-0.667559,0.002995,-1.583668,-0.314873,0.465142,-0.057186,0.021900,-0.046179,0.000425,-0.667559,0.002995,-1.587294,0.388575,0.464575,-0.037695,0.000728,-0.004379,0.000430,-0.667559,0.002995
1756073271.496271,-0.470420,0.003662,-1.656053,0.005935,0.460688,-0.039699,0.009893,-0.007442,0.000458,-0.670419,0.002995,-1.286869,0.822695,0.436701,-0.025355,0.005654,-0.031875,0.000424,-0.670419,0.002995,-1.586335,-0.313984,0.462070,-0.037863,0.013381,-0.049879,0.000448,-0.670419,0.002995,-1.589742,0.388733,0.464329,-0.036173,0.003908,-0.002669,0.000452,-0.670419,0.002995
1756073271.580643,-0.470420,0.003662,-1.656053,0.005935,0.460688,-0.039699,0.009893,-0.007442,0.000497,-0.670419,0.002995,-1.286869,0.822695,0.436701,-0.025355,0.005654,-0.031875,0.000461,-0.670419,0.002995,-1.586335,-0.313984,0.462070,-0.037863,0.013381,-0.049879,0.000479,-0.670419,0.002995,-1.589742,0.388733,0.464329,-0.036173,0.003908,-0.002669,0.000495,-0.670419,0.002995
1756073271.649936,-0.471055,0.003662,-1.656816,0.006134,0.460525,-0.037239,0.010019,-0.008556,0.000354,-0.671054,0.002995,-1.287361,0.822795,0.436036,-0.023673,0.004424,-0.033720,0.000367,-0.671054,0.002995,-1.587050,-0.313746,0.461115,-0.033458,0.010435,-0.046134,0.000347,-0.671054,0.002995,-1.590468,0.388821,0.464251,-0.035821,0.004306,-0.004604,0.000358,-0.671054,0.002995
1756073271.772528,-0.473192,0.003662,-1.662806,0.007989,0.460519,-0.044450,0.020820,0.000813,0.001179,-0.673191,0.002995,-1.290141,0.822760,0.432061,-0.029640,0.014221,-0.005221,0.001344,-0.673191,0.002995,-1.589722,-0.313093,0.455745,-0.043596,0.012028,-0.006441,0.000922,-0.673191,0.002995,-1.594714,0.388252,0.464232,-0.050334,-0.007396,0.017360,0.001352,-0.673191,0.002995
1756073271.869873,-0.473192,0.003662,-1.662806,0.007989,0.460519,-0.044450,0.020820,0.000813,0.000325,-0.673191,0.002995,-1.290141,0.822760,0.432061,-0.029640,0.014221,-0.005221,0.000343,-0.673191,0.002995,-1.589722,-0.313093,0.455745,-0.043596,0.012028,-0.006441,0.000317,-0.673191,0.002995,-1.594714,0.388252,0.464232,-0.050334,-0.007396,0.017360,0.000328,-0.673191,0.002995
1756073271.971083,-0.473688,0.003662,-1.663674,0.008408,0.460510,-0.042785,0.020975,-0.001324,0.000330,-0.673687,0.002995,-1.290771,0.823106,0.432010,-0.032480,0.018646,-0.001059,0.000406,-0.673687,0.002995,-1.590712,-0.312843,0.455707,-0.052851,0.012449,0.000485,0.000297,-0.673687,0.002995,-1.595821,0.388069,0.464609,-0.057948,-0.010655,0.019310,0.000362,-0.673687,0.002995
1756073272.020922,-0.474311,0.003662,-1.664522,0.008832,0.460454,-0.042519,0.021402,-0.003792,0.000513,-0.674310,0.002995,-1.291454,0.823505,0.432031,-0.035252,0.020677,0.002092,0.000467,-0.674310,0.002995,-1.591870,-0.312588,0.455777,-0.060935,0.013278,0.004970,0.000490,-0.674310,0.002995,-1.597051,0.387794,0.464972,-0.063512,-0.015485,0.016794,0.000508,-0.674310,0.002995
1756073272.093171,-0.486942,0.003662,-1.673693,0.012547,0.459375,-0.068984,0.006962,-0.003023,0.000000,-0.686941,0.002995,-1.299062,0.827443,0.433349,-0.042830,0.023499,0.010945,0.000000,-0.686941,0.002995,-1.604097,-0.307473,0.457785,-0.065784,0.027979,0.022169,0.000000,-0.686941,0.002995,-1.607865,0.390685,0.463335,-0.052525,0.028810,-0.009132,0.000000,-0.686941,0.002995
1756073272.192827,-0.493634,0.003662,-1.679911,0.014217,0.458694,-0.080688,0.029328,-0.021874,0.000000,-0.693633,0.002995,-1.302354,0.829539,0.434523,-0.054457,0.036481,-0.002889,0.000000,-0.693633,0.002995,-1.610418,-0.305659,0.459410,-0.100833,0.016639,0.001227,0.000000,-0.693633,0.002995,-1.612506,0.392268,0.463232,-0.076858,0.013452,-0.006405,0.000000,-0.693633,0.002995
1756073272.384472,-0.496897,0.003662,-1.683501,0.015275,0.457179,-0.044854,0.006643,-0.025833,0.000635,-0.696896,0.002995,-1.304956,0.831376,0.433674,-0.033903,0.020759,-0.017425,0.000540,-0.696896,0.002995,-1.614784,-0.305009,0.458987,-0.047386,0.008827,-0.008526,0.000609,-0.696896,0.002995,-1.617319,0.392453,0.461453,-0.061224,0.003682,-0.034217,0.000623,-0.696896,0.002995
1756073272.477841,-0.496897,0.003662,-1.683501,0.015275,0.457179,-0.044854,0.006643,-0.025833,0.000939,-0.696896,0.002995,-1.304956,0.831376,0.433674,-0.033903,0.020759,-0.017425,0.000465,-0.696896,0.002995,-1.614784,-0.305009,0.458987,-0.047386,0.008827,-0.008526,0.001000,-0.696896,0.002995,-1.617319,0.392453,0.461453,-0.061224,0.003682,-0.034217,0.000784,-0.696896,0.002995
1756073272.564988,-0.497559,0.003662,-1.684315,0.015427,0.456700,-0.039319,0.009477,-0.023124,0.000491,-0.697558,0.002995,-1.305520,0.831688,0.433358,-0.024918,0.012632,-0.014798,0.000451,-0.697558,0.002995,-1.615581,-0.304875,0.458854,-0.038058,0.005109,-0.006179,0.000475,-0.697558,0.002995,-1.618413,0.392558,0.460787,-0.048827,0.006962,-0.031575,0.000488,-0.697558,0.002995
1756073272.657064,-0.498093,0.003662,-1.685082,0.015644,0.456259,-0.037549,0.010638,-0.021180,0.000690,-0.698092,0.002995,-1.305965,0.831882,0.433074,-0.021465,0.008427,-0.014234,0.000648,-0.698092,0.002995,-1.616362,-0.304819,0.458731,-0.039263,0.001680,-0.005845,0.000631,-0.698092,0.002995,-1.619221,0.392724,0.460211,-0.037101,0.008091,-0.027344,0.000709,-0.698092,0.002995
1756073272.699550,-0.501741,0.003662,-1.691445,0.018574,0.455124,-0.044416,0.001994,0.009994,0.000642,-0.701739,0.002995,-1.309598,0.832189,0.431096,-0.028603,0.018342,0.000188,0.000557,-0.701739,0.002995,-1.623370,-0.301686,0.460805,-0.040736,0.005194,0.028108,0.000612,-0.701739,0.002995,-1.624924,0.393557,0.457097,-0.051135,-0.000294,0.008587,0.000636,-0.701739,0.002995
1756073272.842740,-0.506137,0.003663,-1.695496,0.019608,0.456156,-0.053156,0.016334,0.013139,0.000491,-0.706136,0.002996,-1.311928,0.834056,0.431492,-0.018427,0.011530,0.014820,0.000496,-0.706136,0.002996,-1.626698,-0.300497,0.463614,-0.033743,0.038564,0.047856,0.000457,-0.706136,0.002996,-1.630426,0.392673,0.458044,-0.062056,-0.022345,0.013022,0.000509,-0.706136,0.002996
1756073272.962583,-0.510795,0.003663,-1.698480,0.020569,0.457089,-0.038821,0.012866,0.025968,0.000035,-0.710794,0.002997,-1.313878,0.835043,0.433123,-0.050870,0.035549,0.027309,0.000173,-0.710794,0.002997,-1.631006,-0.299259,0.466552,-0.101312,0.009876,0.060933,0.000050,-0.710794,0.002997,-1.634337,0.391882,0.460127,-0.089348,0.012528,0.042373,0.000062,-0.710794,0.002997
1756073272.989610,-0.518316,0.003686,-1.703032,0.020577,0.458092,-0.113369,-0.017267,-0.008870,0.000000,-0.718315,0.003020,-1.318203,0.838837,0.435133,-0.097060,0.092173,0.005423,0.000000,-0.718315,0.003020,-1.639322,-0.300111,0.469753,-0.174832,-0.053308,0.013811,0.000000,-0.718315,0.003020,-1.641425,0.394954,0.464049,-0.146607,0.084776,0.067355,0.000000,-0.718315,0.003020
1756073273.091203,-0.527566,0.003874,-1.709557,0.020979,0.457356,-0.108515,0.028443,-0.020973,0.000000,-0.727565,0.003208,-1.323818,0.844486,0.432725,-0.075646,0.066577,-0.046122,0.000000,-0.727565,0.003208,-1.647953,-0.302132,0.468194,-0.105862,0.005604,-0.044922,0.000000,-0.727565,0.003208,-1.650705,0.401177,0.464335,-0.125962,0.082410,-0.022860,0.000000,-0.727565,0.003208
1756073273.242900,-0.535968,0.004074,-1.715208,0.021541,0.456387,-0.089383,-0.008930,-0.011877,0.000471,-0.735967,0.003407,-1.327638,0.847586,0.430445,-0.056861,0.044098,-0.029375,0.000485,-0.735967,0.003407,-1.652819,-0.302169,0.466258,-0.085275,-0.012029,-0.030434,0.000446,-0.735967,0.003407,-1.656982,0.404045,0.463409,-0.085834,0.032404,-0.000019,0.000499,-0.735967,0.003407
1756073273.339126,-0.547136,0.004483,-1.721436,0.021371,0.456443,-0.070678,0.004109,0.008103,0.000440,-0.747135,0.003816,-1.332083,0.851214,0.428281,-0.052806,0.043473,-0.023038,0.000485,-0.747135,0.003816,-1.659289,-0.303477,0.463747,-0.073945,-0.012803,-0.025947,0.000410,-0.747135,0.003816,-1.663952,0.405009,0.464118,-0.092325,0.005359,0.008370,0.000480,-0.747135,0.003816
1756073273.451057,-0.552369,0.004584,-1.724956,0.021980,0.457192,-0.043392,0.011976,0.021194,0.000455,-0.752368,0.003917,-1.334892,0.853547,0.427089,-0.035056,0.033807,-0.017137,0.000429,-0.752368,0.003917,-1.663784,-0.303697,0.461688,-0.092233,0.005099,-0.061820,0.000450,-0.752368,0.003917,-1.669543,0.405958,0.463853,-0.086703,0.026046,-0.012881,0.000465,-0.752368,0.003917
1756073273.602679,-0.554223,0.004584,-1.728815,0.022777,0.459144,-0.078644,0.013507,0.041354,0.000502,-0.754222,0.003917,-1.336948,0.855281,0.426998,-0.050725,0.024942,0.006915,0.000431,-0.754222,0.003917,-1.666340,-0.303636,0.457117,0.008526,-0.003743,-0.081951,0.000500,-0.754222,0.003917,-1.673665,0.408448,0.463273,-0.053391,0.061910,-0.011352,0.000497,-0.754222,0.003917
1756073273.667128,-0.554223,0.004584,-1.728815,0.022777,0.459144,-0.078644,0.013507,0.041354,0.000450,-0.754222,0.003917,-1.336948,0.855281,0.426998,-0.050725,0.024942,0.006915,0.000422,-0.754222,0.003917,-1.666340,-0.303636,0.457117,0.008526,-0.003743,-0.081951,0.000443,-0.754222,0.003917,-1.673665,0.408448,0.463273,-0.053391,0.061910,-0.011352,0.000459,-0.754222,0.003917
1756073273.702639,-0.554528,0.004584,-1.730446,0.023099,0.460018,-0.083303,0.017876,0.044652,0.000461,-0.754526,0.003917,-1.338057,0.855723,0.427258,-0.056089,0.022023,0.016743,0.000428,-0.754526,0.003917,-1.666052,-0.303751,0.455560,0.014041,-0.005126,-0.075287,0.000451,-0.754526,0.003917,-1.674523,0.409909,0.463015,-0.038059,0.076042,-0.012500,0.000468,-0.754526,0.003917
1756073273.864036,-0.562742,0.005999,-1.743588,0.027055,0.465793,-0.059403,0.031757,0.035082,0.000484,-0.762741,0.005332,-1.346591,0.861842,0.431428,-0.051589,0.044451,0.026466,0.000468,-0.762741,0.005332,-1.671466,-0.302694,0.449113,-0.080723,0.026934,-0.047844,0.000451,-0.762741,0.005332,-1.681273,0.416798,0.460511,-0.060363,0.030804,-0.030200,0.000495,-0.762741,0.005332
1756073273.987756,-0.562742,0.005999,-1.743588,0.027055,0.465793,-0.059403,0.031757,0.035082,0.000317,-0.762741,0.005332,-1.346591,0.861842,0.431428,-0.051589,0.044451,0.026466,0.000336,-0.762741,0.005332,-1.671466,-0.302694,0.449113,-0.080723,0.026934,-0.047844,0.000310,-0.762741,0.005332,-1.681273,0.416798,0.460511,-0.060363,0.030804,-0.030200,0.000324,-0.762741,0.005332
1756073274.078345,-0.564515,0.006424,-1.744810,0.027569,0.466499,-0.061890,0.023238,0.035543,0.000448,-0.764514,0.005758,-1.347627,0.862715,0.431923,-0.052030,0.042738,0.024035,0.000444,-0.764514,0.005758,-1.672977,-0.302330,0.448132,-0.070538,0.013092,-0.048637,0.000418,-0.764514,0.005758,-1.682594,0.417408,0.459887,-0.068667,0.030227,-0.031145,0.000459,-0.764514,0.005758
1756073274.149798,-0.566317,0.006850,-1.746019,0.028014,0.467252,-0.058589,0.021405,0.039605,0.000491,-0.766316,0.006183,-1.348681,0.863543,0.432379,-0.053135,0.040964,0.022001,0.000475,-0.766316,0.006183,-1.674239,-0.302094,0.447206,-0.060606,0.012983,-0.044603,0.000455,-0.766316,0.006183,-1.683994,0.418029,0.459300,-0.070086,0.031912,-0.027876,0.000502,-0.766316,0.006183
1756073274.227232,-0.579131,0.007821,-1.758676,0.030665,0.473627,-0.069701,0.033757,0.025543,0.000467,-0.779129,0.007155,-1.358619,0.871229,0.437214,-0.053935,0.044117,0.036456,0.000447,-0.779129,0.007155,-1.680653,-0.301432,0.440061,-0.063131,0.015792,-0.010782,0.000430,-0.779129,0.007155,-1.695898,0.427492,0.458812,-0.061606,0.055941,0.006963,0.000471,-0.779129,0.007155
1756073274.359953,-0.585087,0.008273,-1.763813,0.033371,0.475465,-0.062143,0.031435,0.027632,0.000418,-0.785086,0.007606,-1.362641,0.874464,0.440086,-0.046627,0.038610,0.035331,0.000446,-0.785086,0.007606,-1.686968,-0.299780,0.441115,-0.087728,0.018806,0.024763,0.000373,-0.785086,0.007606,-1.700830,0.431498,0.459721,-0.063853,0.039320,0.018326,0.000438,-0.785086,0.007606
1756073274.439364,-0.591634,0.008742,-1.768405,0.035376,0.477286,-0.087494,0.039373,0.029691,0.000805,-0.791633,0.008075,-1.365731,0.876671,0.442175,-0.058568,0.033457,0.033700,0.000605,-0.791633,0.008075,-1.692184,-0.298756,0.442733,-0.093689,0.029544,0.024560,0.000739,-0.791633,0.008075,-1.704944,0.433281,0.461389,-0.076354,0.026379,0.032376,0.000755,-0.791633,0.008075
1756073274.535228,-0.599101,0.009034,-1.773695,0.037293,0.478793,-0.089067,0.030503,0.017631,0.000397,-0.799100,0.008367,-1.369463,0.878864,0.444043,-0.061806,0.044919,0.027229,0.000408,-0.799100,0.008367,-1.696951,-0.297314,0.444495,-0.065213,0.022449,0.038065,0.000365,-0.799100,0.008367,-1.710198,0.434656,0.463361,-0.096521,0.024808,0.029039,0.000406,-0.799100,0.008367
1756073274.649822,-0.605787,0.009092,-1.778569,0.038818,0.479592,-0.073687,0.021180,0.014318,0.000473,-0.805786,0.008426,-1.372988,0.881819,0.445308,-0.050448,0.050028,0.018359,0.000446,-0.805786,0.008426,-1.700754,-0.296049,0.447550,-0.061133,0.014773,0.061601,0.000439,-0.805786,0.008426,-1.716073,0.436837,0.464430,-0.092362,0.040826,0.010971,0.000473,-0.805786,0.008426
1756073274.726544,-0.611041,0.009209,-1.783604,0.040121,0.480378,-0.099513,0.017292,0.000286,0.000446,-0.811040,0.008542,-1.375827,0.884635,0.446412,-0.048931,0.042427,0.018957,0.000446,-0.811040,0.008542,-1.704860,-0.295405,0.451431,-0.086430,0.000011,0.051330,0.000408,-0.811040,0.008542,-1.721002,0.439642,0.465112,-0.076100,0.052916,0.012056,0.000457,-0.811040,0.008542
1756073274.829514,-0.615647,0.009741,-1.788398,0.041208,0.480203,-0.056876,0.020904,-0.000749,0.000462,-0.815646,0.009075,-1.378917,0.887162,0.447653,-0.050992,0.045806,0.021636,0.000461,-0.815646,0.009075,-1.709482,-0.295039,0.453921,-0.056996,0.016466,0.042370,0.000422,-0.815646,0.009075,-1.725183,0.442907,0.465944,-0.065840,0.053810,0.015123,0.000475,-0.815646,0.009075
1756073274.893984,-0.621887,0.011050,-1.793029,0.043319,0.481152,-0.062160,0.037075,0.023873,0.000000,-0.821886,0.010383,-1.382969,0.891218,0.449207,-0.054600,0.051837,0.015976,0.000000,-0.821886,0.010383,-1.714270,-0.292014,0.458379,-0.068824,0.068529,0.066634,0.000000,-0.821886,0.010383,-1.730248,0.446802,0.467477,-0.062632,0.041165,0.023280,0.000000,-0.821886,0.010383
1756073275.033227,-0.626886,0.012015,-1.798227,0.044793,0.481511,-0.102988,0.013089,-0.024826,0.000428,-0.826885,0.011349,-1.386273,0.894597,0.449749,-0.062190,0.065927,-0.012371,0.000417,-0.826885,0.011349,-1.719565,-0.288810,0.462002,-0.110351,0.030297,0.035169,0.000403,-0.826885,0.011349,-1.734160,0.449208,0.469158,-0.072456,0.044533,0.023920,0.000432,-0.826885,0.011349
1756073275.215372,-0.631650,0.012524,-1.802395,0.045653,0.479367,-0.052844,0.016529,-0.041962,0.000145,-0.831649,0.011857,-1.389360,0.898141,0.447927,-0.041781,0.044025,-0.036716,0.000198,-0.831649,0.011857,-1.725482,-0.286755,0.462835,-0.086473,0.021560,-0.003039,0.000166,-0.831649,0.011857,-1.738753,0.452159,0.468442,-0.054142,0.039333,-0.025493,0.000143,-0.831649,0.011857
1756073275.261949,-0.631650,0.012524,-1.802395,0.045653,0.479367,-0.052844,0.016529,-0.041962,0.000388,-0.831649,0.011857,-1.389360,0.898141,0.447927,-0.041781,0.044025,-0.036716,0.000387,-0.831649,0.011857,-1.725482,-0.286755,0.462835,-0.086473,0.021560,-0.003039,0.000371,-0.831649,0.011857,-1.738753,0.452159,0.468442,-0.054142,0.039333,-0.025493,0.000393,-0.831649,0.011857
1756073275.341047,-0.636969,0.012670,-1.805097,0.048669,0.474327,-0.035002,0.014808,-0.027931,0.000425,-0.836968,0.012004,-1.392403,0.900176,0.443884,-0.024417,0.017462,-0.033330,0.000407,-0.836968,0.012004,-1.730008,-0.284325,0.460754,-0.031175,0.014463,-0.014921,0.000409,-0.836968,0.012004,-1.743248,0.455296,0.466612,-0.053840,0.024351,-0.003807,0.000430,-0.836968,0.012004
1756073275.497699,-0.640031,0.012670,-1.808857,0.048956,0.473528,-0.089011,-0.011126,-0.018773,0.000281,-0.840029,0.012004,-1.394255,0.902030,0.442528,-0.033476,0.041475,-0.011624,0.000328,-0.840029,0.012004,-1.732823,-0.283710,0.460887,-0.066048,-0.000954,0.006927,0.000273,-0.840029,0.012004,-1.747088,0.456618,0.466217,-0.067655,0.017114,-0.007364,0.000298,-0.840029,0.012004
1756073275.595636,-0.640031,0.012670,-1.808857,0.048956,0.473528,-0.089011,-0.011126,-0.018773,-0.000855,-0.840029,0.012004,-1.394255,0.902030,0.442528,-0.033476,0.041475,-0.011624,-0.000356,-0.840029,0.012004,-1.732823,-0.283710,0.460887,-0.066048,-0.000954,0.006927,-0.000775,-0.840029,0.012004,-1.747088,0.456618,0.466217,-0.067655,0.017114,-0.007364,-0.000768,-0.840029,0.012004
1756073275.685039,-0.641266,0.012670,-1.810631,0.048773,0.473202,-0.087278,-0.005253,-0.014191,0.000290,-0.841265,0.012004,-1.394946,0.902941,0.442360,-0.035486,0.046998,-0.006375,0.000341,-0.841265,0.012004,-1.734256,-0.283682,0.461078,-0.073502,0.004597,0.011669,0.000276,-0.841265,0.012004,-1.748475,0.456868,0.466048,-0.069464,0.011132,-0.009144,0.000299,-0.841265,0.012004
1756073275.782175,-0.642596,0.012671,-1.812450,0.048777,0.472862,-0.097362,0.002145,-0.022724,0.001464,-0.842595,0.012004,-1.395688,0.903896,0.442290,-0.037892,0.048145,-0.002081,0.000875,-0.842595,0.012004,-1.735785,-0.283505,0.461340,-0.081030,0.010174,0.010687,0.001350,-0.842595,0.012004,-1.749810,0.457142,0.465838,-0.064979,0.015749,-0.011466,0.001353,-0.842595,0.012004
1756073275.873051,-0.644034,0.012684,-1.814581,0.048792,0.472216,-0.107731,-0.000487,-0.034708,0.000357,-0.844033,0.012017,-1.396519,0.904912,0.442199,-0.044634,0.053081,-0.007626,0.000398,-0.844033,0.012017,-1.737765,-0.283298,0.461246,-0.107566,0.010044,-0.011958,0.000333,-0.844033,0.012017,-1.751080,0.457511,0.465567,-0.063172,0.019987,-0.015142,0.000380,-0.844033,0.012017
1756073275.902820,-0.648396,0.013044,-1.818950,0.049621,0.470333,-0.038091,0.029034,-0.023304,0.000000,-0.848395,0.012378,-1.399119,0.907941,0.441681,-0.036720,0.043967,-0.004938,0.000000,-0.848395,0.012378,-1.742253,-0.282322,0.460160,-0.036236,0.022990,-0.015991,0.000000,-0.848395,0.012378,-1.754590,0.459318,0.464285,-0.052142,0.041678,-0.023298,0.000000,-0.848395,0.012378
1756073275.992966,-0.666585,0.014680,-1.836866,0.054312,0.474798,-0.085890,0.007717,0.042936,0.000000,-0.866584,0.014014,-1.408651,0.918028,0.443246,-0.050061,0.058603,-0.006555,0.000000,-0.866584,0.014014,-1.754466,-0.275789,0.465912,-0.097367,0.018245,0.025742,0.000000,-0.866584,0.014014,-1.769639,0.468609,0.462119,-0.068553,0.022298,-0.002266,0.000000,-0.866584,0.014014
1756073276.091380,-0.671008,0.015092,-1.842455,0.055198,0.476758,-0.111636,0.025358,0.003100,0.000000,-0.871007,0.014426,-1.411139,0.921131,0.441253,-0.030632,0.034036,-0.040439,0.000000,-0.871007,0.014426,-1.758513,-0.275047,0.466683,-0.037799,0.014438,0.010271,0.000000,-0.871007,0.014426,-1.773991,0.469927,0.460517,-0.054480,0.020577,-0.031651,0.000000,-0.871007,0.014426
1756073276.246001,-0.676268,0.015112,-1.848931,0.055904,0.475632,-0.050933,0.002347,-0.015927,0.000525,-0.876267,0.014446,-1.412831,0.922791,0.437965,-0.020593,0.019876,-0.046352,0.000454,-0.876267,0.014446,-1.761497,-0.273577,0.467790,-0.058318,0.021941,0.007591,0.000495,-0.876267,0.014446,-1.777022,0.471584,0.457908,-0.032552,0.017228,-0.031570,0.000510,-0.876267,0.014446
1756073276.289516,-0.679834,0.015112,-1.851152,0.056415,0.474534,-0.032064,0.013120,-0.020335,0.000000,-0.879833,0.014446,-1.413922,0.924014,0.435112,-0.016570,0.020283,-0.047545,0.000000,-0.879833,0.014446,-1.764372,-0.272342,0.468225,-0.044869,0.022510,0.005412,0.000000,-0.879833,0.014446,-1.778958,0.472409,0.455994,-0.030293,0.011388,-0.032320,0.000000,-0.879833,0.014446
1756073276.389226,-0.681891,0.015112,-1.853745,0.057646,0.472756,-0.063633,0.028448,-0.055373,0.000000,-0.881890,0.014446,-1.414779,0.925106,0.432288,-0.013640,0.016164,-0.047069,0.000000,-0.881890,0.014446,-1.766657,-0.270785,0.468396,-0.034231,0.028481,0.001087,0.000000,-0.881890,0.014446,-1.780634,0.472882,0.453959,-0.025934,0.005733,-0.035063,0.000000,-0.881890,0.014446
1756073276.584497,-0.682069,0.015112,-1.856573,0.058655,0.467460,-0.010104,0.001757,-0.064309,0.000649,-0.882068,0.014446,-1.415879,0.926063,0.428606,-0.012705,0.007683,-0.043483,0.000666,-0.882068,0.014446,-1.770098,-0.267510,0.467801,-0.055050,0.044529,-0.023820,0.000555,-0.882068,0.014446,-1.782852,0.473297,0.451017,-0.023986,0.004199,-0.036498,0.000695,-0.882068,0.014446
1756073276.676101,-0.682069,0.015112,-1.856573,0.058655,0.467460,-0.010104,0.001757,-0.064309,0.000377,-0.882068,0.014446,-1.415879,0.926063,0.428606,-0.012705,0.007683,-0.043483,0.000358,-0.882068,0.014446,-1.770098,-0.267510,0.467801,-0.055050,0.044529,-0.023820,0.000361,-0.882068,0.014446,-1.782852,0.473297,0.451017,-0.023986,0.004199,-0.036498,0.000369,-0.882068,0.014446
1756073276.709947,-0.682069,0.015112,-1.856745,0.058706,0.466202,-0.008759,0.003337,-0.062460,0.000448,-0.882068,0.014446,-1.416111,0.926185,0.427759,-0.010807,0.004983,-0.041536,0.000304,-0.882068,0.014446,-1.771193,-0.266672,0.467171,-0.053745,0.039534,-0.035977,0.000469,-0.882068,0.014446,-1.783308,0.473376,0.450276,-0.021713,0.003302,-0.037137,0.000388,-0.882068,0.014446
1756073276.876384,-0.682069,0.015112,-1.858344,0.059801,0.459366,-0.014446,0.035408,-0.043687,0.000390,-0.882068,0.014446,-1.417047,0.926494,0.420855,0.001527,0.001263,-0.064141,0.000491,-0.882068,0.014446,-1.774017,-0.265923,0.458471,-0.015477,0.012305,-0.076051,0.000328,-0.882068,0.014446,-1.784571,0.471391,0.445025,-0.004247,-0.024292,-0.038349,0.000441,-0.882068,0.014446
1756073276.948528,-0.682069,0.015112,-1.858344,0.059801,0.459366,-0.014446,0.035408,-0.043687,0.000442,-0.882068,0.014446,-1.417047,0.926494,0.420855,0.001527,0.001263,-0.064141,0.000519,-0.882068,0.014446,-1.774017,-0.265923,0.458471,-0.015477,0.012305,-0.076051,0.000377,-0.882068,0.014446,-1.784571,0.471391,0.445025,-0.004247,-0.024292,-0.038349,0.000489,-0.882068,0.014446
1756073277.034392,-0.682069,0.015112,-1.860748,0.062034,0.454280,-0.022815,-0.028093,-0.058020,0.000446,-0.882068,0.014446,-1.415254,0.925229,0.413866,0.032834,-0.056573,-0.051792,0.000531,-0.882068,0.014446,-1.775709,-0.263314,0.451433,-0.052475,-0.007918,-0.082719,0.000372,-0.882068,0.014446,-1.787459,0.471846,0.436119,-0.009246,0.006869,-0.071809,0.000498,-0.882068,0.014446
1756073277.141582,-0.682069,0.015112,-1.861554,0.062118,0.450332,-0.009254,0.032602,-0.070628,0.001547,-0.882068,0.014446,-1.412494,0.920125,0.408221,0.046074,-0.063990,-0.116196,0.002638,-0.882068,0.014446,-1.779270,-0.263345,0.445756,-0.055824,0.038364,-0.095203,0.000585,-0.882068,0.014446,-1.787083,0.471667,0.432503,0.009243,0.003423,-0.052110,0.002330,-0.882068,0.014446
1756073277.233183,-0.682069,0.015112,-1.862320,0.064045,0.446242,-0.015472,0.047030,-0.068772,0.000492,-0.882068,0.014446,-1.410211,0.917509,0.402701,0.020889,-0.016938,-0.075929,0.000548,-0.882068,0.014446,-1.781428,-0.261260,0.440614,-0.014833,0.037757,-0.068246,0.000417,-0.882068,0.014446,-1.786183,0.472267,0.430460,0.001939,0.016424,-0.023145,0.000540,-0.882068,0.014446
