timestamp,actual_load_x,actual_load_y,drone1_pose_x,drone1_pose_y,drone1_pose_z,drone1_velocity_x,drone1_velocity_y,drone1_velocity_z,cable1_tension,drone1_control_x,drone1_control_y,drone1_control_z,attachment_point1_x,attachment_point1_y
1756602002.649840,-1.235928,0.461390,-2.049068,1.283935,0.565842,-0.131907,-0.001840,0.034559,0.079817,-0.713589,0.636288,0.000000,-1.435927,0.460723
1756602002.762420,-1.250472,0.468355,-2.061684,1.285896,0.569056,-0.137046,0.024333,0.030002,0.078170,-0.634283,0.395369,0.000000,-1.450471,0.467688
1756602002.859363,-1.268486,0.476268,-2.077020,1.287290,0.570467,-0.149934,0.020064,0.013140,0.076026,-0.565646,-0.205037,0.000000,-1.468485,0.475600
1756602002.950647,-1.277328,0.480320,-2.088082,1.289901,0.572103,-0.133656,0.034964,0.024733,0.076235,-0.975362,0.437187,0.000000,-1.477327,0.479652
1756602003.074740,-1.281144,0.481997,-2.100449,1.294045,0.573167,-0.124672,0.011000,-0.000079,0.078407,-0.599960,-0.009917,0.000000,-1.481143,0.481330
1756602003.158226,-1.284089,0.484108,-2.113458,1.291762,0.573613,-0.132404,-0.027345,0.007786,0.079611,-0.499309,-0.332746,0.000000,-1.484088,0.483442
1756602003.261576,-1.294819,0.493072,-2.127090,1.291067,0.573928,-0.137413,0.001102,-0.005050,0.078722,0.350035,-0.487473,0.000000,-1.494818,0.492405
1756602003.385278,-1.310637,0.501559,-2.140961,1.292285,0.571706,-0.134076,0.001406,-0.025364,0.076662,0.419162,-0.429541,0.000000,-1.510636,0.500892
1756602003.471431,-1.319744,0.505689,-2.154387,1.290766,0.564012,-0.094246,-0.032206,-0.127562,0.075532,0.406856,-0.441246,0.000000,-1.519743,0.505022
1756602003.558568,-1.319780,0.505698,-2.160501,1.286478,0.551621,-0.040714,-0.050624,-0.116040,0.074744,0.343369,-0.492969,0.000000,-1.519779,0.505032
1756602003.665455,-1.319780,0.505698,-2.164266,1.281692,0.540416,-0.029850,-0.052948,-0.098837,0.073588,0.340591,-0.494076,0.000000,-1.519779,0.505031
1756602003.753325,-1.319780,0.505698,-2.166325,1.275570,0.532279,-0.007851,-0.071501,-0.064511,0.072190,0.140541,-0.583665,0.000000,-1.519779,0.505031
1756602003.849518,-1.319780,0.505698,-2.165635,1.267308,0.527806,0.017334,-0.091598,-0.032364,0.070212,-0.239660,-0.550232,0.000000,-1.519779,0.505031
1756602003.952817,-1.319780,0.505698,-2.162709,1.257610,0.526909,0.031961,-0.111297,0.014170,0.067887,-0.246727,-0.547527,0.000000,-1.519779,0.505031
1756602004.051776,-1.319780,0.505698,-2.159503,1.245013,0.529371,0.018273,-0.135634,0.035332,0.065299,-0.499650,0.332433,0.000000,-1.519779,0.505031
1756602004.152786,-1.319780,0.505698,-2.159649,1.233748,0.533244,-0.008547,-0.149425,0.058624,0.064130,-0.219961,-0.559248,0.000000,-1.519779,0.505031
1756602004.261995,-1.319780,0.505698,-2.159316,1.217136,0.535247,-0.002318,-0.129008,-0.028150,0.061274,-0.494881,0.339461,0.000000,-1.519779,0.505031
1756602004.365102,-1.319780,0.505698,-2.161582,1.210683,0.530798,-0.029117,-0.058497,-0.035615,0.060300,-0.330107,0.501242,0.000000,-1.519779,0.505031
1756602004.452275,-1.319780,0.505698,-2.163067,1.200297,0.525480,-0.016301,-0.095826,-0.092214,0.058463,0.086888,0.599309,0.000000,-1.519779,0.505031
1756602004.544667,-1.319780,0.505698,-2.165885,1.191648,0.516145,-0.036501,-0.059241,-0.089955,0.056647,0.155303,0.585687,0.000000,-1.519779,0.505031
1756602004.655047,-1.319780,0.505698,-2.171166,1.189544,0.505730,-0.037154,-0.005241,-0.115138,0.056469,-0.454189,0.393232,0.000000,-1.519779,0.505031
1756602004.746843,-1.319780,0.505698,-2.172969,1.188963,0.496201,-0.006140,0.000158,-0.075622,0.056388,-0.275658,0.547411,0.000000,-1.519779,0.505031
1756602004.843062,-1.319780,0.505698,-2.171615,1.189971,0.488555,0.001787,0.021035,-0.059088,0.055671,0.200584,0.575601,0.000000,-1.519779,0.505031
1756602004.947876,-1.319780,0.505698,-2.175267,1.192406,0.483576,-0.044434,0.035608,-0.037435,0.056224,0.188554,0.578240,0.000000,-1.519779,0.505031
1756602005.044943,-1.319780,0.505698,-2.180470,1.197171,0.479499,-0.028018,0.059038,-0.032621,0.058031,0.185485,0.580825,0.000000,-1.519779,0.505031
1756602005.146468,-1.319780,0.505698,-2.179361,1.204076,0.478189,0.023073,0.080357,0.007530,0.058813,0.181866,0.582831,0.000000,-1.519779,0.505031
1756602005.251451,-1.319780,0.505698,-2.178087,1.211031,0.480465,0.014047,0.097999,0.043052,0.059850,0.211180,0.566553,0.000000,-1.519779,0.505031
1756602005.357449,-1.319780,0.505698,-2.177548,1.221517,0.485944,0.014877,0.117141,0.068180,0.061813,-0.035365,0.606368,0.000000,-1.519779,0.505031
1756602005.442816,-1.319780,0.505698,-2.174189,1.234117,0.494054,0.047100,0.133296,0.085220,0.063871,0.227455,0.568647,0.000000,-1.519779,0.505031
1756602005.554522,-1.319780,0.505698,-2.168458,1.247477,0.502525,0.047792,0.141650,0.090454,0.065322,-0.165935,0.577075,0.000000,-1.519779,0.505031
1756602005.646712,-1.319780,0.505698,-2.166408,1.262859,0.510983,0.020393,0.158134,0.086246,0.068400,0.273702,0.543844,0.000000,-1.519779,0.505031
1756602005.740200,-1.319780,0.505698,-2.161797,1.277999,0.520295,0.047912,0.154935,0.099630,0.071592,-0.565346,-0.202451,0.000000,-1.519779,0.505031
1756602005.862921,-1.319780,0.505698,-2.158809,1.294342,0.529583,0.026540,0.161309,0.087929,0.074133,-0.571572,-0.188313,0.000000,-1.519779,0.505031
1756602005.947878,-1.319780,0.505698,-2.154278,1.309470,0.530543,0.030753,0.099487,-0.041646,0.076072,-0.541327,-0.290302,0.000000,-1.519779,0.505031
1756602006.049949,-1.319780,0.505698,-2.153605,1.315685,0.527096,-0.007948,0.046572,-0.028034,0.076405,-0.461170,-0.404306,0.000000,-1.519779,0.505031
1756602006.155990,-1.319780,0.505698,-2.155377,1.321742,0.520940,-0.022846,0.051579,-0.075802,0.077667,-0.599828,0.034364,0.000000,-1.519779,0.505031
1756602006.393469,-1.319848,0.505756,-2.156995,1.325196,0.512401,-0.014633,0.004742,-0.085752,0.077854,-0.456263,0.390254,0.000000,-1.519847,0.505089
1756602006.616899,-1.319848,0.505756,-2.156995,1.325196,0.512401,-0.014633,0.004742,-0.085752,0.077869,-0.452630,0.394499,0.000000,-1.519847,0.505089
1756602006.965164,-1.320200,0.506009,-2.167048,1.321835,0.498909,-0.070073,0.003392,-0.046965,0.078019,-0.447295,0.400620,0.000000,-1.520199,0.505342
1756602007.098367,-1.336321,0.514463,-2.184112,1.330526,0.483249,-0.043527,0.036556,-0.053596,0.076808,-0.419267,0.429685,0.000000,-1.536320,0.513796
1756602007.145187,-1.337614,0.515020,-2.190053,1.335924,0.475750,-0.041099,0.033969,-0.052503,0.078101,0.248218,0.546475,0.000000,-1.537613,0.514353
1756602007.557686,-1.348157,0.520320,-2.203421,1.344680,0.467738,-0.079664,0.044974,0.001219,0.078690,-0.420049,0.428897,0.000000,-1.548156,0.519653
1756602007.814060,-1.348157,0.520320,-2.203421,1.344680,0.467738,-0.079664,0.044974,0.001219,0.078737,-0.418172,0.430815,0.000000,-1.548156,0.519653
1756602007.871119,-1.365809,0.531615,-2.211668,1.368210,0.454533,0.058680,0.073254,-0.021803,0.077740,0.124008,0.598445,0.000000,-1.565808,0.530948
1756602008.269866,-1.377754,0.539121,-2.217771,1.387064,0.458165,-0.086948,0.072119,0.044749,0.079370,-0.373956,0.469477,0.000000,-1.577752,0.538454
1756602008.481377,-1.377754,0.539121,-2.217771,1.387064,0.458165,-0.086948,0.072119,0.044749,0.079417,-0.374816,0.468872,0.000000,-1.577752,0.538454
1756602008.595867,-1.404230,0.558279,-2.222909,1.421254,0.464647,0.072605,0.114080,0.050951,0.078615,-0.339785,0.495731,0.000000,-1.604229,0.557612
1756602008.681949,-1.405530,0.559579,-2.211727,1.433979,0.467363,0.058822,0.102088,0.003759,0.078738,-0.317066,0.509619,0.000000,-1.605529,0.558912
1756602008.821865,-1.410881,0.564930,-2.211678,1.442164,0.469686,-0.040532,0.105531,0.049315,0.078497,-0.322273,0.506222,0.000000,-1.610880,0.564263
1756602008.876743,-1.425409,0.581713,-2.224230,1.456589,0.478361,-0.131084,0.087527,0.046613,0.078336,0.025073,0.599505,0.000000,-1.625408,0.581038
1756602008.963544,-1.437996,0.610918,-2.235655,1.482782,0.487460,0.010013,0.115666,0.042335,0.078038,0.385436,-0.459897,0.000000,-1.637995,0.610252
1756602009.071523,-1.440567,0.614960,-2.232498,1.493877,0.490435,0.012466,0.115779,0.031520,0.078622,0.379590,-0.464774,0.000000,-1.640566,0.614293
1756602009.299895,-1.447126,0.621519,-2.236059,1.505385,0.483745,-0.028139,0.079971,-0.136454,0.078664,0.403747,-0.444030,0.000000,-1.647125,0.620853
1756602009.389799,-1.447126,0.621519,-2.236059,1.505385,0.483745,-0.028139,0.079971,-0.136454,0.078696,0.393994,-0.452632,0.000000,-1.647125,0.620853
1756602009.453579,-1.453193,0.627514,-2.228009,1.511713,0.455783,0.055667,0.008569,-0.062989,0.074249,0.301133,-0.519023,0.000000,-1.653192,0.626848
1756602009.541018,-1.453193,0.627514,-2.221678,1.512648,0.449681,0.058368,0.002986,-0.055279,0.072850,0.273460,-0.534301,0.000000,-1.653192,0.626847
1756602009.649660,-1.453193,0.627514,-2.217386,1.512989,0.444206,0.042531,-0.013691,-0.035564,0.071816,-0.021520,-0.599645,0.000000,-1.653192,0.626847
1756602009.755518,-1.453193,0.627514,-2.211328,1.509229,0.445177,0.075526,-0.060260,0.036948,0.070091,-0.263249,-0.539174,0.000000,-1.653192,0.626847
1756602009.845660,-1.453193,0.627514,-2.202266,1.502214,0.448630,0.077959,-0.080782,0.037499,0.067286,-0.440073,0.407936,0.000000,-1.653192,0.626847
1756602009.945704,-1.453193,0.627514,-2.196630,1.493143,0.454481,0.036729,-0.104906,0.075582,0.065101,-0.494872,-0.339418,0.000000,-1.653192,0.626847
1756602010.065223,-1.453193,0.627514,-2.193920,1.479666,0.459058,0.014077,-0.103378,0.011516,0.062324,-0.537154,0.269965,0.000000,-1.653192,0.626847
1756602010.175683,-1.453193,0.627514,-2.192860,1.476550,0.457311,-0.004053,-0.028791,-0.017097,0.061035,-0.520192,0.306345,0.000000,-1.653192,0.626847
1756602010.268339,-1.453193,0.627514,-2.194128,1.469953,0.455331,-0.025656,-0.070357,-0.018286,0.060077,-0.538566,0.267817,0.000000,-1.653192,0.626847
1756602010.364339,-1.453193,0.627514,-2.198070,1.462980,0.454398,-0.049849,-0.043774,0.002441,0.059212,-0.278463,0.531827,0.000000,-1.653192,0.626847
1756602010.451729,-1.453193,0.627514,-2.202384,1.462542,0.455459,-0.063863,0.000048,0.026980,0.059789,0.157453,0.583339,0.000000,-1.653192,0.626847
1756602010.535906,-1.453193,0.627514,-2.210035,1.461470,0.458115,-0.072079,-0.004245,0.025508,0.061691,0.494132,0.366319,0.000000,-1.653192,0.626847
1756602010.642868,-1.453193,0.627514,-2.217658,1.461887,0.459976,-0.050775,0.025148,0.009824,0.062815,0.423500,0.437378,0.000000,-1.653192,0.626847
1756602010.757179,-1.453193,0.627514,-2.221354,1.466885,0.460080,-0.013877,0.053529,-0.003553,0.064496,-0.236398,0.551533,0.000000,-1.653192,0.626847
1756602010.855644,-1.453193,0.627514,-2.220240,1.471197,0.460730,0.026089,0.043865,0.019670,0.065158,-0.001857,0.600108,0.000000,-1.653192,0.626847
1756602010.953169,-1.453193,0.627514,-2.215871,1.475730,0.462155,0.031146,0.062670,0.017484,0.065417,-0.217275,0.559472,0.000000,-1.653192,0.626847
1756602011.041507,-1.453193,0.627514,-2.216671,1.483821,0.464262,-0.011215,0.093279,0.025071,0.067578,0.419993,0.452504,0.000000,-1.653192,0.626847
1756602011.135742,-1.453193,0.627514,-2.215979,1.493718,0.468316,0.013336,0.103579,0.053157,0.069273,0.238502,0.560374,0.000000,-1.653192,0.626847
1756602011.224751,-1.453193,0.627514,-2.216116,1.504101,0.473216,0.015110,0.104944,0.053841,0.071967,-0.576509,0.198697,0.000000,-1.653192,0.626847
1756602011.345253,-1.453193,0.627514,-2.211596,1.515035,0.481182,0.059967,0.121013,0.094132,0.074091,-0.586179,-0.133577,0.000000,-1.653192,0.626847
1756602011.441638,-1.453193,0.627514,-2.203966,1.527920,0.485999,0.041456,0.106449,0.019297,0.075362,-0.495348,-0.359629,0.000000,-1.653192,0.626847
1756602011.544475,-1.453193,0.627514,-2.204863,1.536342,0.484975,-0.028869,0.057404,-0.017746,0.077576,-0.540480,-0.282002,0.000000,-1.653192,0.626847
1756602011.643043,-1.453193,0.627514,-2.207000,1.540162,0.482553,-0.023603,0.029802,-0.036093,0.078548,-0.546821,-0.273689,0.000000,-1.653192,0.626847
1756602011.920939,-1.453489,0.627810,-2.207800,1.541616,0.478292,-0.017882,-0.002409,-0.038524,0.078529,-0.405383,0.442779,0.000000,-1.653488,0.627143
1756602012.159023,-1.453489,0.627810,-2.207800,1.541616,0.478292,-0.017882,-0.002409,-0.038524,0.078560,-0.401711,0.446174,0.000000,-1.653488,0.627143
1756602012.526994,-1.456335,0.632038,-2.223373,1.536141,0.471745,-0.062878,-0.033350,-0.026802,0.078345,-0.402029,0.445915,0.000000,-1.656334,0.631371
1756602012.668891,-1.460293,0.636944,-2.242233,1.534482,0.461239,-0.039677,0.035637,-0.019573,0.078985,-0.385403,0.460322,0.000000,-1.660292,0.636276
1756602012.884012,-1.467479,0.644872,-2.248180,1.539711,0.458195,-0.043778,0.038908,-0.022469,0.077867,-0.391525,0.455069,0.000000,-1.667478,0.644204
1756602013.068240,-1.472199,0.649741,-2.255956,1.547796,0.453792,-0.043600,0.036904,-0.007254,0.078736,-0.390517,0.455952,0.000000,-1.672198,0.649075
1756602013.220298,-1.479335,0.661265,-2.267385,1.553900,0.456445,-0.066257,0.057173,0.029975,0.078489,-0.426707,0.422128,0.000000,-1.679334,0.660597
1756602013.402934,-1.485361,0.679905,-2.277824,1.564603,0.461072,-0.066095,0.069104,0.027848,0.077926,-0.463954,0.380753,0.000000,-1.685360,0.679238
1756602013.530815,-1.490986,0.693836,-2.288775,1.576374,0.465977,-0.056981,0.065405,0.030516,0.078877,-0.469638,0.373624,0.000000,-1.690985,0.693169
1756602013.629905,-1.499999,0.705236,-2.295730,1.584501,0.469757,-0.051249,0.069555,0.038363,0.078198,-0.545441,0.250115,0.000000,-1.699998,0.704518
1756602013.703680,-1.509601,0.716274,-2.302928,1.592263,0.475112,-0.084158,0.081303,0.060209,0.077304,-0.596638,-0.063703,0.000000,-1.709600,0.715601
1756602013.782599,-1.514570,0.722892,-2.309947,1.598626,0.479734,-0.086392,0.076052,0.055722,0.077899,-0.562504,-0.208874,0.000000,-1.714569,0.722225
1756602014.016747,-1.529626,0.751611,-2.331969,1.617623,0.492903,-0.085253,0.072365,0.043150,0.078046,0.335844,-0.497465,0.000000,-1.729625,0.750944
1756602014.096139,-1.529626,0.751611,-2.331969,1.617623,0.492903,-0.085253,0.072365,0.043150,0.078077,0.307863,-0.515214,0.000000,-1.729625,0.750944
1756602014.183311,-1.541852,0.780405,-2.361637,1.627479,0.500496,-0.109220,-0.005405,0.028818,0.078474,0.365763,-0.476004,0.000000,-1.741851,0.779738
1756602014.283671,-1.546764,0.785083,-2.373119,1.627159,0.495876,-0.075989,-0.012137,-0.106629,0.078327,0.370111,-0.472633,-0.000000,-1.746763,0.784416
1756602014.371954,-1.549739,0.786458,-2.376215,1.626298,0.483591,-0.012458,-0.020086,-0.114086,0.076929,0.368765,-0.473645,0.000000,-1.749738,0.785792
1756602014.466751,-1.550059,0.786609,-2.377615,1.622366,0.474567,-0.012834,-0.050292,-0.070847,0.075762,0.406468,-0.449515,0.000000,-1.750058,0.785943
1756602014.560062,-1.550059,0.786609,-2.378767,1.616542,0.468674,0.003587,-0.066064,-0.038399,0.074487,0.358149,-0.481646,0.000000,-1.750058,0.785943
1756602014.664488,-1.550059,0.786609,-2.376861,1.610864,0.467927,0.037029,-0.081740,0.011020,0.073102,0.414426,-0.434034,0.000000,-1.750058,0.785943
1756602014.757609,-1.550059,0.786609,-2.371950,1.601678,0.471386,0.056242,-0.104025,0.052802,0.070715,0.046456,-0.598267,0.000000,-1.750058,0.785943
1756602014.868152,-1.550059,0.786609,-2.366284,1.590290,0.478225,0.067945,-0.122788,0.084546,0.068233,0.063960,-0.596552,0.000000,-1.750058,0.785943
1756602014.944223,-1.550059,0.786609,-2.357282,1.578414,0.486686,0.087411,-0.130823,0.094497,0.064671,0.224008,-0.557394,0.000000,-1.750058,0.785943
1756602015.042725,-1.550059,0.786609,-2.350074,1.562954,0.498234,0.061202,-0.173258,0.126249,0.061541,-0.238658,-0.551031,0.000000,-1.750058,0.785943
1756602015.156684,-1.550059,0.786609,-2.344301,1.544652,0.510673,0.062941,-0.178556,0.123415,0.058112,-0.600443,-0.045379,0.000000,-1.750058,0.785943
1756602015.265483,-1.550059,0.786609,-2.336517,1.528798,0.521942,0.064070,-0.164982,0.121432,0.054684,-0.588335,0.118008,0.000000,-1.750058,0.785943
1756602015.360337,-1.550059,0.786609,-2.331722,1.510660,0.529092,0.014117,-0.153068,0.038830,0.051355,-0.574944,0.178189,0.000000,-1.750058,0.785943
1756602015.452473,-1.550059,0.786609,-2.333867,1.497181,0.532437,-0.032933,-0.114562,0.028517,0.049502,-0.578403,0.160714,0.000000,-1.750058,0.785943
1756602015.551621,-1.550059,0.786609,-2.336645,1.487167,0.534749,-0.035895,-0.090502,0.023756,0.048619,-0.575297,0.171825,0.000000,-1.750058,0.785943
1756602015.650129,-1.550059,0.786609,-2.339951,1.480032,0.536487,-0.056397,-0.078194,0.022299,0.048616,-0.605077,0.042183,0.000000,-1.750058,0.785943
1756602015.761177,-1.550059,0.786609,-2.347150,1.472963,0.538422,-0.082779,-0.057706,0.013491,0.048780,-0.577392,-0.167656,0.000000,-1.750058,0.785943
1756602015.860246,-1.550059,0.786609,-2.355517,1.468350,0.539869,-0.092348,-0.043054,0.022784,0.049778,-0.526707,-0.287969,0.000000,-1.750058,0.785943
1756602015.964552,-1.550059,0.786609,-2.365753,1.463792,0.543274,-0.114520,-0.053516,0.042693,0.051884,-0.426451,-0.423430,0.000000,-1.750058,0.785943
1756602016.048635,-1.550059,0.786609,-2.377897,1.457776,0.547347,-0.123215,-0.065795,0.036701,0.053750,-0.595879,0.109987,0.000000,-1.750058,0.785943
1756602016.160352,-1.550059,0.786609,-2.390159,1.451036,0.551037,-0.119799,-0.072263,0.039635,0.055598,-0.578426,-0.160429,0.000000,-1.750058,0.785943
1756602016.237031,-1.550059,0.786609,-2.400575,1.442503,0.554095,-0.113311,-0.072726,0.039046,0.057676,-0.351787,-0.504733,0.000000,-1.750058,0.785943
1756602016.340544,-1.550059,0.786609,-2.414645,1.437851,0.558878,-0.150570,-0.042191,0.052272,0.059595,0.165680,0.584239,0.000000,-1.750058,0.785943
1756602016.457618,-1.550059,0.786609,-2.429133,1.433505,0.561580,-0.120557,-0.056903,0.019018,0.062829,-0.187798,0.572085,0.000000,-1.750058,0.785943
1756602016.547587,-1.550059,0.786609,-2.438606,1.423358,0.559678,-0.076793,-0.073957,-0.052037,0.062885,-0.219163,0.582157,0.000000,-1.750058,0.785943
1756602016.652017,-1.550059,0.786609,-2.444836,1.421496,0.555175,-0.065424,0.012293,-0.032352,0.064031,0.263864,0.543716,0.000000,-1.750058,0.785943
1756602016.757310,-1.550059,0.786609,-2.451270,1.423173,0.552172,-0.076338,0.022270,-0.042098,0.065450,0.238569,0.552691,0.000000,-1.750058,0.785943
1756602016.860742,-1.550059,0.786609,-2.459341,1.423856,0.544253,-0.046379,0.011186,-0.116571,0.066792,0.192207,0.572521,0.000000,-1.750058,0.785943
1756602016.952339,-1.550059,0.786609,-2.461761,1.426178,0.534550,-0.012706,0.041290,-0.075971,0.066562,0.001914,0.601523,0.000000,-1.750058,0.785943
1756602017.053615,-1.550059,0.786609,-2.462962,1.432150,0.528428,-0.009572,0.067631,-0.052286,0.067128,-0.010656,0.601654,0.000000,-1.750058,0.785943
1756602017.149958,-1.550059,0.786609,-2.463120,1.438639,0.524774,0.002778,0.072724,-0.018068,0.067767,-0.025351,0.601485,0.000000,-1.750058,0.785943
1756602017.251960,-1.550059,0.786609,-2.462975,1.447107,0.524724,0.001313,0.097395,0.010499,0.068952,-0.017584,0.601878,0.000000,-1.750058,0.785943
1756602017.349627,-1.550059,0.786609,-2.462864,1.457859,0.526170,0.003631,0.113115,0.016092,0.070627,0.005314,0.602088,0.000000,-1.750058,0.785943
1756602017.452499,-1.550059,0.786609,-2.461984,1.469344,0.528821,0.011790,0.123245,0.036800,0.072425,0.177384,0.579220,0.000000,-1.750058,0.785943
1756602017.550262,-1.550059,0.786609,-2.460798,1.482646,0.533262,0.013745,0.140379,0.048159,0.074558,0.238857,0.557090,0.000000,-1.750058,0.785943
1756602017.648283,-1.550059,0.786609,-2.459376,1.496995,0.537995,0.024717,0.143191,0.048648,0.076852,-0.036624,0.605571,0.000000,-1.750058,0.785943
1756602018.031176,-1.550324,0.786718,-2.455465,1.510848,0.542439,0.045542,0.135177,0.039856,0.078458,-0.454832,0.391869,0.000000,-1.750323,0.786050
1756602018.402115,-1.550324,0.786718,-2.455465,1.510848,0.542439,0.045542,0.135177,0.039856,0.078502,-0.456524,0.389994,0.000000,-1.750323,0.786050
1756602018.543423,-1.586266,0.799951,-2.440710,1.584775,0.556690,0.014121,0.127288,-0.012323,0.078655,-0.361105,0.479467,0.000000,-1.786265,0.799285
1756602018.637444,-1.594211,0.806379,-2.441441,1.600826,0.555388,-0.015584,0.109229,-0.009384,0.078950,-0.348267,0.490238,0.000000,-1.794209,0.805712
1756602018.729655,-1.604802,0.810629,-2.443322,1.611946,0.554079,-0.018578,0.113062,-0.017304,0.078445,-0.236995,0.551334,0.000000,-1.804801,0.809962
1756602018.815328,-1.614563,0.812359,-2.444723,1.621258,0.552538,-0.017398,0.118779,-0.019465,0.078053,-0.164743,0.577046,0.000000,-1.814562,0.811693
1756602018.952601,-1.621931,0.813142,-2.446137,1.630608,0.550995,-0.017181,0.112250,-0.017616,0.078328,-0.129938,0.585865,0.000000,-1.821930,0.812475
1756602019.024846,-1.634610,0.817816,-2.449091,1.647288,0.550026,-0.023747,0.121220,-0.004919,0.078434,0.161709,0.577869,0.000000,-1.834608,0.817149
1756602019.116228,-1.642244,0.820790,-2.451363,1.656514,0.549589,-0.036206,0.110485,-0.003273,0.078559,0.319436,0.507975,0.000000,-1.842242,0.820124
1756602019.159151,-1.648816,0.826321,-2.454139,1.666077,0.549717,-0.037789,0.120503,0.003803,0.078718,0.534713,0.272325,0.000000,-1.848815,0.825655
1756602019.283302,-1.672968,0.848141,-2.461118,1.699683,0.549634,-0.009562,0.131280,-0.005324,0.077684,0.547294,-0.246394,0.000621,-1.872967,0.847475
1756602019.374578,-1.674950,0.853712,-2.461061,1.712398,0.546273,0.017933,0.107038,-0.047663,0.078384,0.534602,-0.272828,0.000000,-1.874949,0.853045
1756602019.475545,-1.676425,0.855031,-2.457678,1.721879,0.538739,0.048592,0.069515,-0.094197,0.078434,0.564113,-0.204904,0.000000,-1.876424,0.854364
1756602019.600928,-1.677639,0.856244,-2.452134,1.727162,0.529494,0.062791,0.043285,-0.086609,0.077214,0.567913,-0.194853,0.000000,-1.877637,0.855578
1756602019.651729,-1.677639,0.856244,-2.452134,1.727162,0.529494,0.062791,0.043285,-0.086609,0.077229,0.586120,-0.129017,0.000000,-1.877637,0.855578
1756602019.747430,-1.677699,0.856305,-2.436653,1.732814,0.517541,0.095788,0.014600,-0.037629,0.074493,0.481964,-0.360642,0.000000,-1.877698,0.855638
1756602019.857711,-1.677699,0.856305,-2.426539,1.734208,0.515324,0.110885,0.011176,-0.008913,0.072930,0.547769,-0.245354,0.000000,-1.877698,0.855638
1756602019.950933,-1.677699,0.856305,-2.417265,1.735697,0.514607,0.120304,0.003862,0.002704,0.071520,0.524544,-0.296109,0.000000,-1.877698,0.855638
1756602020.044969,-1.677699,0.856305,-2.404238,1.733422,0.517874,0.143784,-0.037598,0.057034,0.069187,0.449981,0.397478,0.000000,-1.877698,0.855638
1756602020.161827,-1.677699,0.856305,-2.388765,1.729501,0.524304,0.157331,-0.038587,0.065349,0.066253,0.370402,0.472077,0.000000,-1.877698,0.855638
1756602020.237116,-1.677699,0.856305,-2.373832,1.724588,0.529979,0.150038,-0.027334,0.058799,0.063079,0.450817,0.423708,0.000000,-1.877698,0.855638
1756602020.342490,-1.677699,0.856305,-2.357684,1.724528,0.536893,0.165427,0.021234,0.068686,0.061322,0.332014,0.513014,0.000000,-1.877698,0.855638
1756602020.462769,-1.677699,0.856305,-2.341342,1.727759,0.543902,0.165191,0.037382,0.072878,0.059986,-0.188363,0.570913,0.000000,-1.877698,0.855638
1756602020.553695,-1.677699,0.856305,-2.324040,1.731102,0.551109,0.168426,0.040027,0.073215,0.058511,-0.168017,0.576297,0.000000,-1.877698,0.855638
1756602020.648913,-1.677699,0.856305,-2.308427,1.735296,0.554939,0.124750,0.055983,0.018390,0.057431,-0.102167,0.592185,0.000000,-1.877698,0.855638
1756602020.748518,-1.677699,0.856305,-2.298760,1.743327,0.557424,0.085939,0.090632,0.026601,0.058018,-0.219564,0.559117,0.000000,-1.877698,0.855638
1756602020.847883,-1.677699,0.856305,-2.289814,1.752181,0.560194,0.084460,0.092493,0.028150,0.058912,-0.210259,0.563111,0.000000,-1.877698,0.855638
1756602020.959613,-1.677699,0.856305,-2.281759,1.761548,0.562223,0.063641,0.102171,0.020476,0.060233,-0.259361,0.542816,0.000000,-1.877698,0.855638
1756602021.061583,-1.677699,0.856305,-2.278212,1.770646,0.563906,0.035352,0.119582,0.018917,0.061933,-0.018138,0.601334,0.000000,-1.877698,0.855638
1756602021.145235,-1.677699,0.856305,-2.274617,1.782682,0.565544,0.030335,0.122356,0.017960,0.064499,-0.323774,0.506454,0.000000,-1.877698,0.855638
1756602021.242909,-1.677699,0.856305,-2.272647,1.795103,0.568008,0.016096,0.131426,0.032485,0.067318,-0.286591,0.528268,0.000000,-1.877698,0.855638
1756602021.352211,-1.677699,0.856305,-2.270004,1.808708,0.570441,0.016983,0.135076,0.020168,0.069916,0.322480,0.514102,0.000000,-1.877698,0.855638
1756602021.457868,-1.677699,0.856305,-2.270075,1.821839,0.572858,-0.013370,0.131691,0.026092,0.073495,0.146396,0.582102,0.000000,-1.877698,0.855638
1756602021.554201,-1.677699,0.856305,-2.272979,1.834654,0.572370,-0.007578,0.116096,-0.022888,0.076793,-0.147300,0.581860,0.000000,-1.877698,0.855638
1756602021.705704,-1.678058,0.856663,-2.270335,1.844855,0.570738,0.036994,0.104939,-0.008519,0.078501,-0.205229,0.564130,0.000000,-1.878056,0.855997
1756602021.802541,-1.678058,0.856663,-2.270335,1.844855,0.570738,0.036994,0.104939,-0.008519,0.078517,-0.213729,0.560989,0.000000,-1.878056,0.855997
1756602022.025531,-1.678499,0.857105,-2.269565,1.847032,0.570670,0.038634,0.111290,-0.002523,0.078734,-0.220634,0.558314,0.000000,-1.878498,0.856439
1756602022.114094,-1.696630,0.875237,-2.267707,1.874563,0.568737,-0.030616,0.127525,-0.024066,0.077322,-0.039074,0.598919,0.000000,-1.896629,0.874570
1756602022.484099,-1.704028,0.882635,-2.269161,1.884525,0.567066,-0.009832,0.122791,-0.020056,0.076887,0.018447,0.613922,0.000000,-1.904026,0.881968
