timestamp,actual_load_x,actual_load_y,drone1_pose_x,drone1_pose_y,drone1_pose_z,drone1_velocity_x,drone1_velocity_y,drone1_velocity_z,cable1_tension,drone1_control_x,drone1_control_y,drone2_pose_x,drone2_pose_y,drone2_pose_z,drone2_velocity_x,drone2_velocity_y,drone2_velocity_z,cable2_tension,drone2_control_x,drone2_control_y
1756647763.807809,-2.039707,2.982232,-1.921548,4.170508,0.446198,0.047884,0.037123,-0.001636,0.078506,0.282574,0.344731,-1.705176,4.119986,0.442158,0.056347,0.026139,-0.000441,0.076102,0.203438,0.344731
1756647763.907439,-2.039725,2.985240,-1.917505,4.173299,0.446024,0.053030,0.032946,-0.002546,0.078548,0.274028,0.336670,-1.700800,4.122154,0.442067,0.053707,0.027755,-0.002509,0.076216,0.216673,0.336670
1756647764.009134,-2.039726,2.988258,-1.913141,4.175851,0.445794,0.055216,0.031315,-0.003058,0.078533,0.283342,0.343764,-1.696712,4.124384,0.441697,0.049062,0.027705,-0.006336,0.076306,0.205057,0.343764
1756647764.109771,-2.039716,2.991186,-1.908723,4.178322,0.445604,0.055013,0.031095,-0.001459,0.078528,0.282452,0.339716,-1.692878,4.126557,0.441052,0.047214,0.026413,-0.009169,0.076371,0.211664,0.339716
1756647764.203615,-2.039702,2.994776,-1.903236,4.181492,0.445644,0.056210,0.031876,0.002318,0.078584,0.281581,0.337821,-1.688189,4.129133,0.440172,0.045426,0.026086,-0.008248,0.076423,0.214697,0.337821
1756647764.293409,-2.039686,2.997806,-1.898629,4.184011,0.445940,0.058753,0.031538,0.004610,0.078610,0.285613,0.341991,-1.684581,4.131299,0.439583,0.045357,0.028012,-0.007016,0.076452,0.207985,0.341991
1756647764.391074,-2.039665,3.001085,-1.893945,4.186559,0.446354,0.059088,0.031691,0.005628,0.078593,0.270569,0.336732,-1.680887,4.133584,0.439001,0.047136,0.028694,-0.007650,0.076457,0.216381,0.336732
1756647764.500296,-2.039642,3.004462,-1.889234,4.189123,0.446814,0.060173,0.031634,0.006050,0.078565,0.290213,0.329030,-1.677051,4.135884,0.438359,0.046936,0.028847,-0.008476,0.076452,0.228102,0.329030
1756647764.594630,-2.039620,3.008438,-1.883034,4.192187,0.447396,0.063461,0.029471,0.005468,0.078576,0.273254,0.341634,-1.672620,4.138775,0.437354,0.042418,0.028447,-0.011101,0.076476,0.208632,0.341634
1756647764.688586,-2.039601,3.011517,-1.877961,4.194483,0.447916,0.064325,0.028300,0.007675,0.078585,0.263202,0.342320,-1.669290,4.141016,0.436448,0.041469,0.027422,-0.011207,0.076482,0.207577,0.342320
1756647764.781138,-2.039566,3.014625,-1.872752,4.196726,0.448586,0.065000,0.028589,0.008705,0.078593,0.276586,0.342448,-1.665935,4.143202,0.435652,0.042065,0.028035,-0.009234,0.076477,0.207371,0.342448
1756647764.869826,-2.039510,3.017662,-1.867558,4.199036,0.449241,0.064768,0.028901,0.007488,0.078642,0.261577,0.339910,-1.662628,4.145540,0.435013,0.041363,0.030048,-0.007307,0.076536,0.211420,0.339910
1756647764.968319,-2.039217,3.026937,-1.851945,4.205948,0.450881,0.065779,0.027852,0.005528,0.078735,0.290391,0.331274,-1.652365,4.152721,0.433564,0.041316,0.029437,-0.006715,0.076761,0.224759,0.331274
1756647765.058194,-2.039111,3.030763,-1.845252,4.208655,0.451380,0.067907,0.026621,0.004512,0.078754,0.267537,0.316794,-1.648415,4.155657,0.432870,0.038553,0.029386,-0.006647,0.076828,0.244673,0.316794
1756647765.160164,-2.039028,3.033865,-1.839829,4.210840,0.451719,0.067822,0.027789,0.004371,0.078772,0.254176,0.311638,-1.645354,4.158020,0.432431,0.039002,0.029482,-0.004434,0.076878,0.251272,0.311638
1756647765.289819,-2.038919,3.037005,-1.834369,4.212995,0.452077,0.068565,0.026012,0.004726,0.078781,0.271252,0.255889,-1.642181,4.160393,0.432094,0.040330,0.029165,-0.004132,0.076937,0.307895,0.255889
1756647765.385317,-2.038919,3.037005,-1.834369,4.212995,0.452077,0.068565,0.026012,0.004726,0.078790,0.238679,0.295769,-1.642181,4.160393,0.432094,0.040330,0.029165,-0.004132,0.076946,0.269755,0.295769
1756647765.482245,-2.038892,3.037801,-1.833008,4.213522,0.452171,0.067833,0.026512,0.004649,0.078791,0.241018,0.299146,-1.641373,4.160975,0.432010,0.040426,0.029053,-0.004300,0.076961,0.266014,0.299146
1756647765.594562,-2.038802,3.041038,-1.827535,4.215611,0.452545,0.068237,0.026692,0.004696,0.078766,0.222158,0.311258,-1.638143,4.163256,0.431677,0.040768,0.028077,-0.004022,0.076981,0.251822,0.311258
1756647765.710029,-2.038700,3.045048,-1.820767,4.218420,0.452961,0.067267,0.028476,0.003672,0.078801,0.240275,0.303268,-1.634007,4.166010,0.431273,0.041024,0.027542,-0.004039,0.077006,0.261282,0.303268
1756647765.827791,-2.038561,3.049069,-1.814028,4.221167,0.453382,0.065778,0.027718,0.004742,0.078822,0.249557,0.294714,-1.629843,4.168841,0.431136,0.049451,0.023205,0.001965,0.077066,0.270906,0.294714
1756647765.934928,-2.038418,3.053307,-1.807624,4.224061,0.453716,0.064019,0.029224,0.002076,0.078812,0.251566,0.293285,-1.624878,4.171187,0.431530,0.048591,0.024442,0.003504,0.077060,0.272459,0.293285
1756647766.034256,-2.038254,3.056517,-1.802565,4.226445,0.453925,0.060614,0.031006,0.002299,0.078870,0.242603,0.278400,-1.621041,4.173172,0.431686,0.047030,0.025417,0.000732,0.077109,0.287700,0.278400
1756647766.127777,-2.037960,3.060357,-1.796935,4.229612,0.453944,0.055364,0.031087,-0.001112,0.078980,0.253061,0.279331,-1.616399,4.175729,0.431712,0.046233,0.025766,0.000776,0.077199,0.286750,0.279331
1756647766.230647,-2.037805,3.062802,-1.793742,4.231546,0.453879,0.052130,0.033173,-0.001433,0.079007,0.250382,0.292493,-1.613599,4.177259,0.431792,0.044467,0.026755,0.002235,0.077226,0.273301,0.292493
1756647766.344024,-2.037599,3.067128,-1.788534,4.234939,0.453586,0.049801,0.034460,-0.004734,0.079018,0.246589,0.293465,-1.608608,4.179695,0.432318,0.054040,0.021979,0.005950,0.077244,0.272256,0.293465
1756647766.448544,-2.037399,3.071303,-1.783914,4.238409,0.452876,0.043420,0.035190,-0.009018,0.079036,0.255230,0.291502,-1.603027,4.181675,0.432812,0.056936,0.018172,0.004427,0.077250,0.274355,0.291502
1756647766.552922,-2.037298,3.074517,-1.780705,4.241308,0.452072,0.039804,0.036617,-0.011127,0.079078,0.277312,0.297058,-1.598406,4.183008,0.433148,0.058431,0.015608,0.004031,0.077246,0.268448,0.297058
1756647766.654875,-2.037176,3.078525,-1.777006,4.244943,0.450869,0.034105,0.035872,-0.012976,0.079107,0.293507,0.281137,-1.592499,4.184496,0.433578,0.058777,0.015093,0.005179,0.077223,0.285022,0.281137
1756647766.761660,-2.037018,3.081786,-1.774403,4.247877,0.449748,0.031248,0.037493,-0.014743,0.079090,0.272391,0.304941,-1.587959,4.185827,0.434093,0.056330,0.017516,0.008718,0.077217,0.259334,0.304941
1756647766.870020,-2.036855,3.085904,-1.771375,4.251754,0.448208,0.030141,0.039470,-0.015901,0.079094,0.260857,0.312854,-1.582134,4.187548,0.435035,0.059892,0.016027,0.008659,0.077258,0.249846,0.312854
1756647766.981234,-2.036716,3.089176,-1.769049,4.254907,0.446954,0.025883,0.040753,-0.014009,0.079111,0.286883,0.320797,-1.577178,4.188666,0.435733,0.061832,0.014205,0.009769,0.077266,0.239424,0.320797
1756647767.076596,-2.036381,3.093388,-1.765819,4.258875,0.445819,0.035430,0.038820,-0.011228,0.079153,0.281558,0.315522,-1.571145,4.190297,0.436725,0.059872,0.017334,0.009951,0.077291,0.246381,0.315522
1756647767.168122,-2.036068,3.096644,-1.763028,4.261862,0.444852,0.034458,0.036593,-0.012222,0.079171,0.287428,0.317501,-1.566210,4.191574,0.437550,0.060655,0.017099,0.011243,0.077343,0.243829,0.317501
1756647767.270019,-2.034953,3.106766,-1.752872,4.270561,0.441895,0.040387,0.031508,-0.007768,0.079158,0.305809,0.308451,-1.551724,4.196466,0.439304,0.052233,0.020511,0.002911,0.077592,0.255145,0.308451
1756647767.366316,-2.034586,3.110849,-1.748421,4.273729,0.441321,0.047069,0.031340,-0.005272,0.079144,0.300628,0.306688,-1.546501,4.198519,0.439473,0.052096,0.020842,0.000598,0.077637,0.257259,0.306688
1756647767.465954,-2.034219,3.114011,-1.744668,4.276243,0.440912,0.048021,0.030582,-0.003595,0.079169,0.312449,0.311503,-1.542371,4.200244,0.439433,0.051242,0.022093,-0.001357,0.077700,0.251402,0.311503
1756647767.563072,-2.033862,3.117202,-1.740756,4.278521,0.440767,0.050118,0.026740,0.000009,0.079154,0.315417,0.309906,-1.538216,4.202014,0.439238,0.050952,0.022137,-0.003252,0.077762,0.253383,0.309906
1756647767.674281,-2.033492,3.121249,-1.735428,4.281160,0.440884,0.056081,0.025903,0.001826,0.079125,0.308356,0.310797,-1.533205,4.204168,0.438770,0.048619,0.021614,-0.005669,0.077791,0.252306,0.310797
1756647767.780377,-2.033492,3.121249,-1.735428,4.281160,0.440884,0.056081,0.025903,0.001826,0.079135,0.301339,0.318367,-1.533205,4.204168,0.438770,0.048619,0.021614,-0.005669,0.077801,0.242669,0.318367
1756647767.875887,-2.033418,3.122032,-1.734294,4.281674,0.440922,0.056965,0.025581,0.001900,0.079142,0.292953,0.323196,-1.532242,4.204604,0.438651,0.047762,0.021960,-0.006101,0.077813,0.236194,0.323196
1756647767.973030,-2.033191,3.124339,-1.730834,4.283201,0.441028,0.058507,0.024590,0.001881,0.079168,0.305114,0.317453,-1.529441,4.205951,0.438253,0.045919,0.022749,-0.007062,0.077848,0.243864,0.317453
1756647768.068066,-2.032906,3.127403,-1.726138,4.285024,0.441232,0.059094,0.021644,0.004054,0.079161,0.292011,0.327190,-1.525808,4.207787,0.437651,0.045359,0.022981,-0.007850,0.077892,0.230666,0.327190
1756647768.183149,-2.031545,3.137265,-1.709969,4.290647,0.442655,0.062168,0.021700,0.005544,0.079192,0.305944,0.311856,-1.514000,4.213783,0.435369,0.043710,0.024302,-0.009058,0.078006,0.250982,0.311856
1756647768.272139,-2.031545,3.137265,-1.709969,4.290647,0.442655,0.062168,0.021700,0.005544,0.079202,0.288793,0.310293,-1.514000,4.213783,0.435369,0.043710,0.024302,-0.009058,0.078016,0.252966,0.310293
1756647768.375989,-2.031426,3.138026,-1.708725,4.291079,0.442767,0.062152,0.021654,0.005620,0.079209,0.283886,0.301426,-1.513120,4.214267,0.435188,0.044415,0.024046,-0.009041,0.078030,0.263548,0.301426
1756647768.483020,-2.031074,3.140331,-1.704957,4.292371,0.443081,0.062833,0.021215,0.004925,0.079219,0.278371,0.307814,-1.510473,4.215726,0.434671,0.043454,0.024665,-0.008323,0.078063,0.256075,0.307814
1756647768.581869,-2.030625,3.143419,-1.700005,4.294057,0.443462,0.062008,0.020903,0.005585,0.079214,0.288722,0.312765,-1.507088,4.217740,0.433997,0.041243,0.025622,-0.008573,0.078106,0.249865,0.312765
1756647768.672444,-2.030224,3.146591,-1.694839,4.295635,0.443960,0.066678,0.018751,0.006810,0.079193,0.266573,0.292412,-1.503890,4.219838,0.433344,0.039864,0.026276,-0.007420,0.078136,0.273448,0.292412
1756647768.782132,-2.029845,3.149753,-1.689560,4.297221,0.444463,0.065466,0.020259,0.005372,0.079194,0.273176,0.313727,-1.500672,4.221909,0.432773,0.040797,0.025187,-0.007116,0.078176,0.248662,0.313727
1756647768.882574,-2.029295,3.153591,-1.683144,4.299266,0.444875,0.063198,0.020539,0.003449,0.079214,0.266565,0.299336,-1.496569,4.224392,0.432121,0.041574,0.024549,-0.005673,0.078235,0.265825,0.299336
1756647768.997780,-2.028840,3.156807,-1.678130,4.300967,0.445111,0.062504,0.021936,0.002641,0.079197,0.255711,0.286283,-1.493187,4.226334,0.431706,0.042246,0.024498,-0.004863,0.078254,0.279872,0.286283
1756647769.110446,-2.028324,3.160879,-1.671860,4.303135,0.445367,0.062867,0.021561,0.002707,0.079183,0.248326,0.296218,-1.488915,4.228760,0.431207,0.042374,0.024460,-0.005133,0.078282,0.269300,0.296218
1756647769.216500,-2.027769,3.164877,-1.665566,4.305272,0.445627,0.063085,0.021295,0.002257,0.079188,0.253173,0.302812,-1.484792,4.231278,0.430746,0.041967,0.024343,-0.004228,0.078329,0.266767,0.302812
1756647769.318433,-2.027291,3.168126,-1.660431,4.306967,0.445812,0.063867,0.021608,0.002429,0.079186,0.253323,0.280824,-1.481472,4.233239,0.430456,0.040297,0.025363,-0.003424,0.078356,0.285344,0.280824
1756647769.434494,-2.026564,3.172176,-1.654089,4.309113,0.446039,0.061537,0.022210,0.001894,0.079184,0.238030,0.289665,-1.477488,4.235830,0.430185,0.039608,0.026326,-0.002323,0.078394,0.276352,0.289665
1756647769.549785,-2.025720,3.176207,-1.648155,4.311430,0.446113,0.059511,0.023067,0.000125,0.079180,0.248500,0.291034,-1.473307,4.238320,0.429977,0.042819,0.023976,-0.002407,0.078425,0.274904,0.291034
1756647769.652689,-2.025070,3.180349,-1.642416,4.313892,0.446208,0.052626,0.027344,0.002642,0.079190,0.258451,0.281125,-1.468978,4.240694,0.429759,0.045068,0.023011,-0.000723,0.078445,0.285029,0.281125
1756647769.746823,-2.024598,3.183847,-1.637811,4.315947,0.446552,0.065112,0.021892,0.004501,0.079204,0.257088,0.275471,-1.465222,4.242455,0.429731,0.048285,0.020751,-0.000686,0.078443,0.290516,0.275471
1756647769.852011,-2.024157,3.187389,-1.632988,4.317912,0.446923,0.058861,0.025449,0.003259,0.079211,0.252728,0.289186,-1.461314,4.244050,0.429632,0.048946,0.019285,-0.001637,0.078411,0.276849,0.289186
1756647769.957361,-2.023739,3.191657,-1.627704,4.320593,0.446870,0.049313,0.027171,-0.003663,0.079236,0.266163,0.272865,-1.456472,4.245990,0.429526,0.049142,0.018994,0.000665,0.078416,0.292966,0.272865
1756647770.064492,-2.023312,3.194977,-1.624110,4.322854,0.446432,0.043925,0.028176,-0.006563,0.079225,0.275743,0.277361,-1.452511,4.247482,0.429681,0.050712,0.017510,0.002959,0.078448,0.288697,0.277361
1756647770.191660,-2.022853,3.198369,-1.621019,4.325363,0.445870,0.032491,0.034917,-0.006873,0.079201,0.290733,0.258706,-1.448412,4.248823,0.429977,0.052225,0.015869,0.004640,0.078445,0.306292,0.258706
1756647770.296837,-2.022298,3.203605,-1.616597,4.329450,0.445198,0.038118,0.033188,-0.005684,0.079220,0.268083,0.277807,-1.441834,4.250500,0.430570,0.056447,0.012833,0.004602,0.078434,0.288303,0.277807
1756647770.384056,-2.021803,3.207002,-1.613591,4.332062,0.444567,0.034989,0.032544,-0.010366,0.079214,0.281817,0.277439,-1.437303,4.251523,0.430945,0.057043,0.012235,0.004745,0.078433,0.288640,0.277439
1756647770.490332,-2.021226,3.210204,-1.611035,4.334695,0.443578,0.030470,0.033013,-0.013267,0.079191,0.304741,0.253556,-1.432722,4.252443,0.431322,0.057432,0.011038,0.004644,0.078452,0.309879,0.253556
1756647770.611149,-2.020608,3.213294,-1.608602,4.337292,0.442475,0.030758,0.032012,-0.014020,0.079164,0.280425,0.282283,-1.428120,4.253295,0.431684,0.057586,0.010419,0.004408,0.078482,0.283923,0.282283
1756647770.722267,-2.019518,3.217969,-1.604905,4.341218,0.440846,0.031407,0.033442,-0.012501,0.079111,0.291589,0.300973,-1.421207,4.254533,0.432230,0.057779,0.009897,0.005069,0.078494,0.263992,0.300973
1756647770.816066,-2.018873,3.221224,-1.602379,4.343952,0.439841,0.032991,0.033112,-0.012631,0.079089,0.289488,0.308819,-1.416559,4.255379,0.432678,0.058707,0.010642,0.005929,0.078500,0.254850,0.308819
1756647770.912165,-2.018306,3.224584,-1.599672,4.346559,0.438782,0.036130,0.030591,-0.013395,0.079032,0.292907,0.307714,-1.411875,4.256293,0.433171,0.057729,0.012361,0.006129,0.078524,0.256097,0.307714
1756647771.005852,-2.017694,3.227874,-1.596626,4.348890,0.437666,0.039396,0.028176,-0.014292,0.078952,0.294950,0.306937,-1.407304,4.257288,0.433671,0.057404,0.011263,0.006125,0.078568,0.257033,0.306937
1756647771.097345,-2.016995,3.231806,-1.592617,4.351695,0.436275,0.040784,0.027523,-0.013202,0.078895,0.295167,0.304902,-1.401502,4.258256,0.434414,0.056361,0.010414,0.006694,0.078632,0.259444,0.304902
1756647771.203424,-2.016624,3.234176,-1.590156,4.353316,0.435544,0.041948,0.026600,-0.011200,0.078863,0.297439,0.305743,-1.398262,4.258951,0.434696,0.052225,0.012471,0.003016,0.078663,0.258503,0.305743
1756647771.312392,-2.015976,3.238196,-1.585872,4.355982,0.434605,0.043891,0.026634,-0.007731,0.078814,0.300448,0.295666,-1.393272,4.260326,0.434787,0.048330,0.015162,-0.000748,0.078667,0.269952,0.295666
1756647771.440837,-2.015556,3.241479,-1.582348,4.358109,0.434085,0.044868,0.026050,-0.005352,0.078792,0.293700,0.301462,-1.389453,4.261624,0.434651,0.047321,0.017155,-0.002611,0.078679,0.263443,0.301462
1756647771.531441,-2.015006,3.246516,-1.576851,4.361182,0.433726,0.048043,0.024847,-0.000891,0.078762,0.287067,0.293023,-1.383809,4.263774,0.434105,0.046603,0.018334,-0.006271,0.078705,0.272838,0.293023
1756647771.631571,-2.014482,3.249790,-1.572917,4.363099,0.433679,0.049463,0.023372,-0.000428,0.078761,0.302911,0.291816,-1.380061,4.265168,0.433530,0.047768,0.016656,-0.007827,0.078702,0.274108,0.291816
1756647771.721869,-2.013990,3.253032,-1.568966,4.364918,0.433684,0.049602,0.021995,0.000350,0.078750,0.288393,0.291984,-1.376348,4.266548,0.432866,0.046254,0.017281,-0.009247,0.078696,0.273957,0.291984
1756647771.812533,-2.013565,3.256220,-1.564968,4.366635,0.433784,0.050755,0.021227,0.001798,0.078751,0.279403,0.291388,-1.372722,4.267928,0.432061,0.045335,0.016560,-0.010228,0.078697,0.274595,0.291388
1756647771.901525,-2.013161,3.259356,-1.560843,4.368318,0.433964,0.051797,0.021056,0.002452,0.078777,0.287906,0.291164,-1.369225,4.269342,0.431287,0.042368,0.018619,-0.009386,0.078705,0.274829,0.291164
1756647772.054444,-2.012848,3.262637,-1.556720,4.370002,0.434212,0.051839,0.021224,0.003607,0.078782,0.274777,0.299560,-1.365884,4.270891,0.430557,0.041417,0.020033,-0.008954,0.078706,0.265616,0.299560
1756647772.142241,-2.012414,3.266943,-1.551519,4.372215,0.434617,0.053194,0.021944,0.004275,0.078782,0.268721,0.290021,-1.361665,4.272905,0.429707,0.043507,0.019559,-0.008337,0.078690,0.276039,0.290021
1756647772.293734,-2.011923,3.270273,-1.547153,4.373876,0.434948,0.054584,0.020163,0.003789,0.078795,0.277920,0.298272,-1.358225,4.274486,0.429046,0.042657,0.020090,-0.008484,0.078690,0.267065,0.298272
1756647772.376586,-2.011259,3.275204,-1.540719,4.376239,0.435304,0.052761,0.020166,0.002794,0.078792,0.284047,0.289369,-1.353132,4.276811,0.428052,0.042116,0.019039,-0.007481,0.078698,0.276734,0.289369
1756647772.519424,-2.010797,3.278477,-1.536407,4.377815,0.435548,0.054241,0.019669,0.003334,0.078800,0.279629,0.298162,-1.349759,4.278312,0.427525,0.041135,0.019576,-0.005847,0.078702,0.267198,0.298162
1756647772.634877,-2.010123,3.283527,-1.529971,4.380218,0.435935,0.053244,0.020622,0.003051,0.078787,0.292141,0.294495,-1.345040,4.280858,0.426992,0.039555,0.021629,-0.003727,0.078708,0.271232,0.294495
1756647772.723722,-2.009480,3.287842,-1.524675,4.382392,0.436219,0.053607,0.021675,0.002480,0.078786,0.277165,0.287394,-1.340994,4.282964,0.426580,0.041614,0.020216,-0.004087,0.078702,0.278782,0.287394
1756647772.832869,-2.008836,3.291212,-1.520366,4.384066,0.436342,0.053668,0.020146,0.000780,0.078780,0.295617,0.298058,-1.337747,4.284660,0.426270,0.039471,0.022447,-0.003906,0.078703,0.267313,0.298058
1756647772.915973,-2.008168,3.295462,-1.516087,4.385629,0.436353,0.053576,0.019323,-0.000326,0.078520,0.296008,0.285217,-1.333765,4.286815,0.425904,0.040097,0.020617,-0.003367,0.078712,0.281014,0.285217
1756647773.000521,-2.007824,3.297984,-1.511780,4.387194,0.436330,0.054166,0.019789,-0.000234,0.078726,0.299606,0.289376,-1.331389,4.288044,0.425703,0.039604,0.019975,-0.003404,0.078724,0.276705,0.289376
1756647773.085938,-2.007370,3.301304,-1.507458,4.388797,0.436320,0.054156,0.019759,0.000006,0.078739,0.298748,0.288472,-1.328288,4.289673,0.425428,0.037531,0.021239,-0.003465,0.078735,0.277651,0.288472
1756647773.194196,-2.007067,3.303872,-1.504161,4.389932,0.436357,0.055153,0.018801,0.001384,0.078730,0.267236,0.291561,-1.326064,4.290986,0.425261,0.037658,0.021823,-0.002361,0.078741,0.274395,0.291561
1756647773.357937,-2.006583,3.308337,-1.498701,4.391995,0.436535,0.055103,0.021142,0.002141,0.078721,0.280497,0.295290,-1.322151,4.293104,0.425115,0.039267,0.021441,-0.001024,0.078738,0.270376,0.295290
1756647773.464856,-2.006060,3.314704,-1.490990,4.394848,0.436716,0.054812,0.019358,0.000821,0.078699,0.270451,0.287910,-1.316853,4.296242,0.424915,0.037610,0.021338,-0.002663,0.078743,0.278231,0.287910
1756647773.585707,-2.006007,3.319300,-1.485378,4.396770,0.436866,0.057161,0.019071,0.002826,0.078708,0.279942,0.267800,-1.313074,4.298304,0.424556,0.037412,0.020369,-0.004179,0.078743,0.297661,0.267800
1756647773.714211,-2.005906,3.323706,-1.479808,4.398763,0.437171,0.054369,0.019972,0.002637,0.078798,0.153192,0.290749,-1.309386,4.300329,0.424096,0.036295,0.020597,-0.004866,0.078762,0.275263,0.290749
1756647773.898995,-2.005513,3.327992,-1.474514,4.400748,0.437433,0.052667,0.020017,0.003028,0.078845,0.266918,0.284017,-1.305794,4.302467,0.423635,0.036202,0.022033,-0.004471,0.078770,0.282206,0.284017
1756647774.040792,-2.004388,3.335110,-1.466004,4.403969,0.437843,0.052776,0.020455,0.001764,0.078822,0.265499,0.280056,-1.299877,4.306075,0.422854,0.037481,0.022699,-0.005088,0.078714,0.286142,0.280056
1756647774.156718,-2.004075,3.340645,-1.459684,4.406537,0.437967,0.053288,0.021734,0.000544,0.078842,0.261015,0.269346,-1.295373,4.308800,0.422477,0.040160,0.019799,-0.001600,0.078737,0.296268,0.269346
1756647774.266336,-2.004008,3.345479,-1.454274,4.408722,0.438185,0.049888,0.024552,0.002375,0.078878,0.264921,0.264286,-1.291464,4.310772,0.422352,0.038574,0.019438,-0.001664,0.078721,0.300783,0.264286
1756647774.373694,-2.003897,3.350269,-1.449637,4.411311,0.438207,0.043962,0.026725,-0.001703,0.078920,0.266667,0.275612,-1.287655,4.312741,0.422158,0.038495,0.019691,-0.001442,0.078697,0.290427,0.275612
1756647774.577332,-2.003643,3.353831,-1.446158,4.413390,0.438003,0.044617,0.024710,-0.002573,0.078967,0.262984,0.278428,-1.284592,4.314336,0.422116,0.039191,0.019403,0.000623,0.078733,0.287735,0.278428
1756647774.776247,-2.002717,3.362213,-1.438725,4.418267,0.437537,0.039276,0.029283,-0.003596,0.078925,0.272269,0.278917,-1.277119,4.317594,0.422508,0.044748,0.015004,0.001502,0.078719,0.287262,0.278917
1756647774.906808,-2.002139,3.370451,-1.432338,4.423846,0.436659,0.031047,0.032160,-0.006399,0.078977,0.291897,0.284253,-1.268897,4.319905,0.422601,0.045980,0.012027,0.001175,0.078706,0.281982,0.284253
1756647775.001276,-2.001883,3.375005,-1.429334,4.427103,0.435891,0.029373,0.032724,-0.008557,0.078980,-0.043617,0.275677,-1.264348,4.321137,0.422723,0.044964,0.012505,0.001106,0.078722,0.290376,0.275677
1756647775.204484,-2.001536,3.378631,-1.427022,4.429727,0.435152,0.028549,0.032910,-0.009714,0.078949,0.291221,0.286107,-1.260772,4.322150,0.422824,0.044517,0.012999,0.001261,0.078711,0.280101,0.286107
1756647775.316808,-2.000946,3.386740,-1.421804,4.435734,0.433565,0.029630,0.033666,-0.008072,0.078956,0.316371,0.276223,-1.252806,4.324511,0.423108,0.045000,0.012619,0.003101,0.078750,0.289920,0.276223
1756647775.412210,-2.000422,3.391407,-1.418909,4.439161,0.432820,0.029593,0.033849,-0.006774,0.078924,0.311443,0.276010,-1.248202,4.325757,0.423462,0.047055,0.012070,0.003420,0.078740,0.290070,0.276010
1756647775.523234,-2.000039,3.394768,-1.415214,4.441307,0.428963,0.025237,0.025914,-0.070308,0.078849,0.316196,0.288308,-1.244631,4.326690,0.423652,0.042246,0.010843,0.000696,0.078793,0.277849,0.288308
1756647775.615051,-1.999383,3.397649,-1.414933,4.443825,0.423041,-0.019865,0.026256,-0.048746,0.078380,0.310436,0.276938,-1.240652,4.327647,0.423557,0.037218,0.006488,-0.002229,0.078966,0.289223,0.276938
1756647775.735806,-1.998478,3.398917,-1.418546,4.445675,0.417773,-0.025751,0.028921,-0.072819,0.077631,0.312587,0.264300,-1.238010,4.328049,0.423214,0.032056,0.005889,-0.005741,0.079069,0.300859,0.264300
1756647775.815362,-1.996851,3.401011,-1.418490,4.449460,0.413841,0.023011,0.042568,-0.015108,0.077597,0.325772,0.265471,-1.234735,4.328752,0.422332,0.033726,0.008843,-0.011626,0.079012,0.299965,0.265471
1756647775.919641,-1.995852,3.402378,-1.416579,4.451902,0.413584,0.037312,0.038060,0.002600,0.077949,0.327384,0.287087,-1.232627,4.329366,0.421533,0.036314,0.010951,-0.015484,0.078995,0.279130,0.287087
1756647776.029764,-1.995192,3.405595,-1.412493,4.454945,0.414391,0.044281,0.022086,0.010447,0.078371,0.313703,0.281895,-1.228875,4.330641,0.419656,0.037997,0.015758,-0.021551,0.078988,0.284369,0.281895
1756647776.147453,-1.995040,3.409240,-1.408479,4.456208,0.414687,0.042527,0.015038,0.003063,0.078323,0.310307,0.285248,-1.225878,4.331883,0.417866,0.038284,0.016698,-0.023725,0.078867,0.281004,0.285248
1756647776.263737,-1.995005,3.414383,-1.405260,4.458138,0.414987,0.016681,0.022971,0.005174,0.078014,0.312138,0.284009,-1.222078,4.333664,0.415609,0.037154,0.017372,-0.020256,0.078697,0.282254,0.284009
1756647776.418937,-1.994970,3.418043,-1.403990,4.460744,0.415928,0.020780,0.032060,0.016487,0.078011,0.308796,0.286554,-1.218455,4.335176,0.413967,0.034413,0.012419,-0.011884,0.078804,0.279678,0.286554
1756647776.527529,-1.994904,3.422440,-1.398853,4.465012,0.419431,0.042838,0.024513,0.028089,0.078831,0.320887,0.280870,-1.214056,4.336683,0.413239,0.032004,0.013115,0.000358,0.078911,0.285406,0.280870
1756647776.614685,-1.994861,3.428761,-1.394267,4.467110,0.421856,0.052522,0.015409,0.019116,0.078585,-0.385003,0.283163,-1.210464,4.338572,0.413412,0.039512,0.023396,0.002624,0.078629,0.283110,0.283163
1756647776.778020,-1.994835,3.432745,-1.390908,4.468048,0.422726,0.053595,0.018364,0.013013,0.078387,0.296373,0.283887,-1.208045,4.340102,0.413570,0.040434,0.026258,0.002679,0.078566,0.282382,0.283887
1756647776.860137,-1.994774,3.438823,-1.384483,4.470969,0.424128,0.038912,0.019752,0.012357,0.078635,0.310424,0.277319,-1.202999,4.343336,0.413961,0.030696,0.017605,0.003260,0.078914,0.288866,0.277319
1756647777.007925,-1.993954,3.449020,-1.375598,4.475585,0.419259,-0.038932,-0.001483,-0.084897,0.078193,0.300843,0.272385,-1.195227,4.347390,0.415350,0.028982,0.016210,0.004923,0.079005,0.293499,0.272385
1756647777.086287,-1.993954,3.449020,-1.375598,4.475585,0.419259,-0.038932,-0.001483,-0.084897,0.078202,0.277367,0.261248,-1.195227,4.347390,0.415350,0.028982,0.016210,0.004923,0.079015,0.303532,0.261248
