timestamp,actual_load_x,actual_load_y,drone1_pose_x,drone1_pose_y,drone1_pose_z,drone1_velocity_x,drone1_velocity_y,drone1_velocity_z,cable1_tension,drone1_control_x,drone1_control_y,drone1_control_z,attachment_point1_x,attachment_point1_y,drone2_pose_x,drone2_pose_y,drone2_pose_z,drone2_velocity_x,drone2_velocity_y,drone2_velocity_z,cable2_tension,drone2_control_x,drone2_control_y,drone2_control_z,attachment_point2_x,attachment_point2_y,drone3_pose_x,drone3_pose_y,drone3_pose_z,drone3_velocity_x,drone3_velocity_y,drone3_velocity_z,cable3_tension,drone3_control_x,drone3_control_y,drone3_control_z,attachment_point3_x,attachment_point3_y,drone4_pose_x,drone4_pose_y,drone4_pose_z,drone4_velocity_x,drone4_velocity_y,drone4_velocity_z,cable4_tension,drone4_control_x,drone4_control_y,drone4_control_z,attachment_point4_x,attachment_point4_y
1756810449.246365,-0.427039,0.005408,-1.629124,0.013873,0.360330,0.000079,0.068529,-0.041047,0.077495,-0.197914,0.391622,0.099811,-0.627038,0.004741,-1.179517,0.906105,0.303449,-0.031438,0.048739,0.006290,0.078790,-0.187195,0.406533,0.046790,-0.627038,0.004741,-1.476985,-0.418222,0.392398,0.001317,0.083560,-0.024651,0.070506,0.194077,0.381927,0.137717,-0.627038,0.004741,-1.530233,0.474829,0.421354,-0.030032,0.057735,-0.038524,0.078998,-0.264669,0.284704,0.226702,-0.627038,0.004741
1756810449.388180,-0.434596,0.007361,-1.630200,0.029184,0.354727,-0.008973,0.086961,-0.014712,0.076024,-0.273024,0.357418,-0.014514,-0.634595,0.006694,-1.186209,0.915079,0.303944,-0.033117,0.043951,0.001135,0.078845,-0.181095,0.406478,0.066940,-0.634595,0.006694,-1.471597,-0.405873,0.387982,0.045773,0.063212,0.001352,0.067409,0.180193,0.411481,0.026709,-0.634595,0.006694,-1.535849,0.486081,0.415603,-0.031973,0.053259,-0.014127,0.078870,-0.299329,0.310036,0.129538,-0.634595,0.006694
1756810449.574671,-0.437357,0.008153,-1.630631,0.036283,0.354101,-0.009232,0.093921,0.000196,0.075567,-0.316766,0.308828,-0.082368,-0.637356,0.007486,-1.188778,0.918810,0.303827,-0.030758,0.047190,-0.004330,0.078969,-0.197719,0.394149,0.089752,-0.637356,0.007486,-1.466776,-0.400835,0.388831,0.074159,0.056835,0.023055,0.065713,0.150593,0.417270,-0.075548,-0.637356,0.007486,-1.538485,0.490740,0.413799,-0.032915,0.055506,-0.030279,0.079050,-0.291059,0.279551,0.199088,-0.637356,0.007486
1756810449.776128,-0.441183,0.009323,-1.632398,0.048000,0.354345,-0.018822,0.098906,-0.000664,0.075302,-0.362616,0.255257,-0.076508,-0.641182,0.008656,-1.191618,0.924097,0.302833,-0.020472,0.043445,-0.011026,0.079036,-0.201816,0.384708,0.117347,-0.641182,0.008656,-1.460935,-0.387288,0.396500,0.023211,0.146964,0.079385,0.063100,0.046608,0.286547,-0.343829,-0.641182,0.008656,-1.541911,0.496213,0.409188,-0.023537,0.030406,-0.040207,0.079035,-0.283111,0.252257,0.242313,-0.641182,0.008656
1756810449.951947,-0.444854,0.010525,-1.634781,0.059798,0.353816,-0.013491,0.093519,-0.007123,0.075230,-0.390912,0.218541,-0.043904,-0.644853,0.009858,-1.194092,0.929155,0.301361,-0.021111,0.044059,-0.013293,0.079041,-0.205052,0.380110,0.126377,-0.644853,0.009858,-1.460532,-0.369486,0.402736,-0.003056,0.124123,0.027914,0.061181,-0.065345,0.427445,-0.124583,-0.644853,0.009858,-1.546483,0.498514,0.404947,-0.039605,0.033729,-0.040220,0.079024,-0.292431,0.240747,0.242952,-0.644853,0.009858
1756810450.158889,-0.448495,0.011796,-1.635994,0.071037,0.354572,-0.018365,0.098932,0.013956,0.074939,-0.380070,0.198558,-0.136464,-0.648494,0.011129,-1.196508,0.934356,0.299571,-0.019601,0.044043,-0.015912,0.079067,-0.210183,0.373155,0.138131,-0.648494,0.011129,-1.456259,-0.357331,0.406593,0.051319,0.099880,0.045968,0.058990,-0.170959,0.355529,-0.216502,-0.648494,0.011129,-1.549611,0.505193,0.400234,-0.017574,0.061552,-0.035907,0.079153,-0.306352,0.236490,0.229611,-0.648494,0.011129
1756810450.395648,-0.453001,0.013478,-1.639226,0.085073,0.356723,-0.027002,0.099580,0.013941,0.075129,-0.390532,0.178268,-0.134943,-0.653000,0.012811,-1.199607,0.940491,0.296938,-0.024335,0.043648,-0.022365,0.079030,-0.221973,0.355153,0.164666,-0.653000,0.012811,-1.444986,-0.343606,0.414549,0.096661,0.094327,0.057435,0.055317,-0.239249,0.254005,-0.284209,-0.653000,0.012811,-1.552201,0.512649,0.395637,-0.018363,0.054327,-0.030976,0.079005,-0.318491,0.236302,0.212663,-0.653000,0.012811
1756810450.654843,-0.456770,0.014982,-1.643523,0.099181,0.359218,-0.037095,0.095377,0.013590,0.075779,-0.399619,0.157973,-0.133613,-0.656769,0.014315,-1.202118,0.946064,0.293634,-0.014260,0.037459,-0.023794,0.079052,-0.222761,0.350734,0.172917,-0.656769,0.014315,-1.436708,-0.325219,0.425356,0.025013,0.143423,0.072212,0.052003,-0.244512,0.119957,-0.358225,-0.656769,0.014315,-1.554832,0.519897,0.391065,-0.021502,0.042931,-0.026786,0.079085,-0.329231,0.233152,0.199368,-0.656769,0.014315
1756810451.011050,-0.460929,0.016745,-1.649489,0.113008,0.360429,-0.037727,0.083479,0.005865,0.076801,-0.417293,0.136353,-0.098868,-0.660928,0.016078,-1.204692,0.952177,0.289722,-0.017772,0.040727,-0.024702,0.079032,-0.231373,0.342658,0.177631,-0.660928,0.016078,-1.436197,-0.304170,0.435193,0.006819,0.123898,0.055862,0.050211,-0.333025,0.037524,-0.300310,-0.660928,0.016078,-1.559760,0.523696,0.386629,-0.031679,0.021152,-0.033158,0.079238,-0.325488,0.215760,0.223620,-0.660928,0.016078
1756810451.271235,-0.467210,0.019622,-1.657415,0.131645,0.361679,-0.034170,0.087305,0.006076,0.078102,-0.426185,0.108653,-0.095189,-0.667209,0.018955,-1.208788,0.961154,0.284595,-0.021319,0.037397,-0.022894,0.078983,-0.244668,0.335286,0.173844,-0.667209,0.018955,-1.432000,-0.277325,0.446379,0.021289,0.113578,0.038416,0.047233,-0.386276,-0.019705,-0.230006,-0.667209,0.018955,-1.563951,0.533965,0.377069,-0.015219,0.053001,-0.040715,0.079106,-0.314840,0.199314,0.252371,-0.667209,0.018955
1756810451.519638,-0.472856,0.022436,-1.663629,0.146013,0.362029,-0.029970,0.073573,-0.005898,0.079049,-0.440817,0.085917,-0.045294,-0.672855,0.021769,-1.212695,0.968086,0.279959,-0.020246,0.038385,-0.027642,0.078702,-0.240272,0.323008,0.205607,-0.672855,0.021769,-1.429859,-0.258621,0.452071,-0.006688,0.101475,0.036962,0.045363,-0.386745,-0.071462,-0.219016,-0.672855,0.021769,-1.567315,0.541870,0.370987,-0.024159,0.040896,-0.026126,0.078895,-0.410917,0.151868,0.215485,-0.672855,0.021769
1756810451.746547,-0.477781,0.023438,-1.667797,0.156512,0.360458,-0.034372,0.072701,-0.016334,0.079116,-0.439159,0.099190,0.004530,-0.677780,0.022771,-1.215204,0.973144,0.276392,-0.015662,0.033560,-0.019907,0.078900,-0.316005,0.278469,0.158688,-0.677780,0.022771,-1.428771,-0.244046,0.457092,0.010716,0.103455,0.034748,0.043310,-0.396370,-0.107037,-0.185520,-0.677780,0.022771,-1.571228,0.547633,0.367631,-0.034400,0.030525,-0.023054,0.079061,-0.404596,0.115966,0.159471,-0.677780,0.022771
1756810451.970300,-0.485555,0.023977,-1.674499,0.166590,0.356414,-0.046113,0.059067,-0.030425,0.078802,-0.433106,0.108230,0.057521,-0.685554,0.023311,-1.217719,0.978077,0.273722,-0.017875,0.028381,-0.016768,0.078980,-0.284470,0.297215,0.183389,-0.685554,0.023311,-1.431082,-0.227694,0.461869,-0.040275,0.090921,0.013369,0.040836,-0.417160,-0.123758,-0.116517,-0.685554,0.023311,-1.577303,0.550699,0.361761,-0.035006,0.023548,-0.042834,0.078577,-0.288722,0.273542,0.214223,-0.685554,0.023311
1756810452.198311,-0.490727,0.024653,-1.680275,0.175294,0.352007,-0.036760,0.060593,-0.030901,0.079160,-0.435034,0.095330,0.064693,-0.690726,0.023986,-1.220333,0.981914,0.270983,-0.019514,0.027713,-0.021381,0.079032,-0.221831,0.344295,0.186897,-0.690726,0.023986,-1.437043,-0.217393,0.460873,-0.034725,0.065976,-0.015258,0.040371,-0.456704,-0.078418,-0.011495,-0.690726,0.023986,-1.581130,0.555973,0.357411,-0.024230,0.044114,-0.018589,0.078749,-0.396536,0.166545,0.132447,-0.690726,0.023986
1756810452.415354,-0.496882,0.025845,-1.685232,0.182695,0.347542,-0.037478,0.049505,-0.031384,0.079046,-0.418800,0.179023,0.076042,-0.696880,0.025178,-1.223203,0.986074,0.267680,-0.022577,0.031648,-0.025075,0.078852,-0.317261,0.292301,0.196929,-0.696880,0.025178,-1.442193,-0.209553,0.459212,-0.033441,0.053355,-0.006952,0.039828,-0.442041,-0.072678,-0.044048,-0.696880,0.025178,-1.585110,0.561363,0.355894,-0.036089,0.030532,-0.004587,0.078687,-0.316184,0.389652,0.128345,-0.696880,0.025178
1756810452.712897,-0.502786,0.026766,-1.690772,0.189969,0.342963,-0.037751,0.056588,-0.030921,0.079114,-0.436577,0.086036,0.067182,-0.702785,0.026099,-1.226769,0.990029,0.263978,-0.026732,0.023250,-0.025421,0.078860,-0.320488,0.210988,0.236327,-0.702785,0.026099,-1.445955,-0.201321,0.458973,-0.039471,0.060882,0.007078,0.038981,-0.427432,-0.116881,-0.050290,-0.702785,0.026099,-1.591271,0.563936,0.354664,-0.056525,-0.001649,-0.016291,0.078918,-0.366397,0.227495,0.128532,-0.702785,0.026099
1756810453.048053,-0.511611,0.027179,-1.698989,0.198551,0.337548,-0.048018,0.044688,-0.034654,0.078530,-0.413526,-0.131309,0.119861,-0.711610,0.026513,-1.231609,0.993626,0.260178,-0.021488,0.022885,-0.018630,0.078812,-0.074650,0.431085,-0.019847,-0.711610,0.026513,-1.458616,-0.191887,0.459925,-0.077164,0.030435,-0.013382,0.038720,-0.051881,-0.443972,0.054133,-0.711610,0.026513,-1.598741,0.566995,0.349314,-0.030230,0.036539,-0.034971,0.078408,-0.303577,0.248510,0.220464,-0.711610,0.026513
1756810453.297615,-0.522503,0.027590,-1.709811,0.208947,0.329179,-0.040872,0.045108,-0.033114,0.078729,-0.421702,0.149009,0.050285,-0.722502,0.026923,-1.236248,0.999002,0.256289,-0.027768,0.022859,-0.015320,0.079014,-0.249547,0.345511,0.120674,-0.722502,0.026923,-1.472824,-0.185324,0.456900,-0.060353,0.033271,-0.005874,0.038997,-0.432231,-0.121205,-0.033199,-0.722502,0.026923,-1.606623,0.576871,0.345877,-0.025950,0.057654,-0.000779,0.078872,-0.401680,0.197763,0.040443,-0.722502,0.026923
1756810453.584160,-0.530350,0.028641,-1.716561,0.216433,0.324351,-0.046205,0.042503,-0.030072,0.078978,-0.447335,-0.017173,0.045602,-0.730349,0.027975,-1.241287,1.002610,0.252893,-0.035479,0.014900,-0.023406,0.078624,-0.179680,0.410547,-0.042060,-0.730349,0.027975,-1.485039,-0.179852,0.455521,-0.088298,0.031297,-0.014096,0.040436,-0.431072,0.038466,0.123140,-0.730349,0.027975,-1.611791,0.583882,0.344336,-0.052510,0.012509,-0.009084,0.078973,-0.425753,0.107606,0.098427,-0.730349,0.027975
1756810453.799944,-0.539446,0.028683,-1.725168,0.223443,0.318259,-0.050947,0.019343,-0.031334,0.078738,-0.412467,0.143598,0.108402,-0.739445,0.028016,-1.248034,1.004012,0.247203,-0.020238,0.017249,-0.038744,0.078749,-0.232734,0.293886,0.249212,-0.739445,0.028016,-1.498811,-0.174965,0.448992,-0.045668,-0.008373,-0.040287,0.040423,-0.435390,-0.018581,0.112206,-0.739445,0.028016,-1.621011,0.585240,0.338812,-0.030882,0.027624,-0.037531,0.079002,-0.282633,0.231294,0.263138,-0.739445,0.028016
1756810454.183532,-0.545257,0.028725,-1.731923,0.224146,0.313904,-0.047196,0.007721,-0.027139,0.078881,-0.412682,0.150759,0.097294,-0.745256,0.028059,-1.249279,1.007916,0.243160,-0.014510,0.027303,-0.020291,0.078935,-0.175841,0.367806,0.190994,-0.745256,0.028059,-1.503187,-0.178949,0.445321,-0.053622,-0.013205,0.004888,0.040198,-0.442503,-0.010790,-0.081084,-0.745256,0.028059,-1.624702,0.590136,0.335071,-0.025803,0.042131,-0.016504,0.078945,-0.352171,0.197417,0.198947,-0.745256,0.028059
1756810454.378552,-0.557683,0.029051,-1.743416,0.231988,0.307992,-0.052411,0.028670,-0.025729,0.078723,-0.406121,0.166633,0.098995,-0.757682,0.028384,-1.254385,1.013084,0.236099,-0.021893,0.023866,-0.043707,0.078882,-0.213798,0.291577,0.268254,-0.757682,0.028384,-1.526208,-0.177391,0.449483,-0.110846,0.021478,0.001316,0.043042,-0.442656,0.035288,-0.072875,-0.757682,0.028384,-1.633194,0.600017,0.332169,-0.062403,0.005204,-0.014160,0.079078,-0.306195,0.264509,0.196993,-0.757682,0.028384
1756810454.545574,-0.563745,0.029148,-1.749736,0.234641,0.305010,-0.051522,0.020989,-0.024940,0.078799,-0.404197,0.171162,0.099143,-0.763743,0.028481,-1.256916,1.015486,0.231390,-0.021133,0.014455,-0.036745,0.078866,-0.153598,0.342317,0.248863,-0.763743,0.028481,-1.535632,-0.176897,0.448397,-0.060847,-0.002413,-0.011026,0.043766,-0.446465,0.053995,-0.015928,-0.763743,0.028481,-1.639762,0.600127,0.328353,-0.036418,0.017403,-0.040236,0.079075,-0.294285,0.193877,0.280070,-0.763743,0.028481
1756810454.711314,-0.569652,0.029163,-1.755712,0.237385,0.301969,-0.047021,0.025443,-0.025985,0.078810,-0.391973,0.193691,0.106532,-0.769650,0.028497,-1.259916,1.016983,0.227356,-0.033127,0.005847,-0.026155,0.078781,-0.234297,0.313850,0.221960,-0.769650,0.028497,-1.543157,-0.176828,0.447179,-0.069205,0.005159,-0.005135,0.044060,-0.442073,0.073698,-0.040496,-0.769650,0.028497,-1.643322,0.603117,0.323726,-0.031435,0.029631,-0.034469,0.078735,-0.248344,0.265119,0.265871,-0.769650,0.028497
1756810454.997787,-0.573840,0.029215,-1.760333,0.240146,0.299467,-0.044526,0.024305,-0.024366,0.078948,-0.402352,0.173480,0.102558,-0.773839,0.028548,-1.262186,1.018709,0.225572,-0.016156,0.023931,-0.012904,0.078886,-0.175786,0.376497,0.173277,-0.773839,0.028548,-1.551929,-0.176251,0.447228,-0.098483,0.003709,0.000177,0.045134,-0.441985,0.056840,-0.062602,-0.773839,0.028548,-1.646148,0.606359,0.321299,-0.026659,0.036161,-0.016524,0.078736,-0.301299,0.265361,0.203594,-0.773839,0.028548
1756810455.180177,-0.582434,0.029646,-1.768531,0.243605,0.296188,-0.049124,0.028140,-0.016219,0.078935,-0.396750,0.198247,0.076084,-0.782433,0.028979,-1.264829,1.022815,0.222706,-0.017517,0.019441,-0.019592,0.078809,-0.151400,0.372810,0.201932,-0.782433,0.028979,-1.570640,-0.176856,0.448996,-0.108151,0.003137,0.006595,0.047942,-0.421211,0.125302,-0.096855,-0.782433,0.028979,-1.652361,0.612806,0.321555,-0.044369,0.025945,0.001807,0.078939,-0.303762,0.296485,0.149522,-0.782433,0.028979
1756810455.381442,-0.588997,0.029661,-1.774636,0.247072,0.293770,-0.050926,0.029035,-0.021511,0.078857,-0.393814,0.193741,0.099379,-0.788996,0.028994,-1.266520,1.025494,0.220189,-0.010190,0.024024,-0.017319,0.078765,-0.144831,0.377844,0.197352,-0.788996,0.028994,-1.580192,-0.176441,0.449819,-0.067474,0.007090,0.017800,0.048685,-0.392651,0.161960,-0.148643,-0.788996,0.028994,-1.657710,0.613981,0.320841,-0.042620,0.006615,-0.011954,0.078778,-0.298102,0.276296,0.193391,-0.788996,0.028994
1756810455.581511,-0.595170,0.029676,-1.781083,0.251327,0.290599,-0.040860,0.034087,-0.023043,0.078983,-0.395088,0.185903,0.108841,-0.795169,0.029010,-1.270031,1.027443,0.218504,-0.029180,0.007447,-0.007452,0.078855,-0.166509,0.386399,0.160283,-0.795169,0.029010,-1.591866,-0.173901,0.453443,-0.104120,0.022592,0.032154,0.050045,-0.360599,0.161998,-0.215000,-0.795169,0.029010,-1.662052,0.617801,0.317579,-0.020486,0.035226,-0.024163,0.078729,-0.325853,0.205964,0.232497,-0.795169,0.029010
1756810455.779935,-0.599969,0.029707,-1.785861,0.255459,0.287896,-0.040076,0.032002,-0.022419,0.079048,-0.384884,0.206119,0.109017,-0.799968,0.029040,-1.272568,1.029222,0.218032,-0.017166,0.018929,-0.005378,0.078957,-0.153215,0.394242,0.154270,-0.799968,0.029040,-1.606189,-0.171799,0.456554,-0.124135,0.012199,0.018221,0.052388,-0.362848,0.213055,-0.159527,-0.799968,0.029040,-1.664669,0.622499,0.315882,-0.019438,0.042189,-0.007480,0.078761,-0.294804,0.288764,0.179824,-0.799968,0.029040
1756810455.985548,-0.607298,0.030091,-1.792111,0.259785,0.285632,-0.047648,0.034089,-0.014931,0.078919,-0.389092,0.209925,0.083904,-0.807297,0.029424,-1.274529,1.032367,0.216747,-0.010894,0.029696,-0.009893,0.078800,-0.153860,0.387646,0.169559,-0.807297,0.029424,-1.623051,-0.170099,0.458314,-0.105335,0.012783,0.007268,0.054841,-0.353816,0.253799,-0.113581,-0.807297,0.029424,-1.668463,0.628730,0.317035,-0.035719,0.052407,0.013034,0.078729,-0.313393,0.304069,0.109108,-0.807297,0.029424
1756810456.177678,-0.613672,0.030554,-1.797910,0.264190,0.283742,-0.048771,0.037328,-0.016150,0.078953,-0.384869,0.214833,0.090683,-0.813671,0.029887,-1.275439,1.036323,0.215391,-0.004913,0.034840,-0.009528,0.078792,-0.143510,0.392150,0.168305,-0.813671,0.029887,-1.633249,-0.168028,0.459548,-0.070402,0.021463,0.020673,0.055892,-0.323701,0.258404,-0.175912,-0.813671,0.029887,-1.673484,0.632772,0.318355,-0.047747,0.015008,0.005572,0.078928,-0.303683,0.304035,0.133906,-0.813671,0.029887
1756810456.361227,-0.621411,0.030585,-1.804710,0.269135,0.281291,-0.045239,0.034595,-0.019156,0.078825,-0.381170,0.214576,0.105676,-0.821410,0.029918,-1.277433,1.039905,0.214737,-0.014528,0.020002,0.000066,0.078883,-0.218995,0.369146,0.135878,-0.821410,0.029918,-1.646089,-0.163221,0.464527,-0.110204,0.038112,0.043281,0.057092,-0.252336,0.244749,-0.280935,-0.821410,0.029918,-1.679434,0.634982,0.316860,-0.031393,0.023839,-0.020127,0.078751,-0.321194,0.225241,0.220786,-0.821410,0.029918
1756810456.531152,-0.626351,0.030624,-1.809741,0.273615,0.279028,-0.038443,0.039280,-0.017681,0.078968,-0.390742,0.199729,0.099737,-0.826350,0.029957,-1.279131,1.042114,0.214793,-0.013722,0.018243,0.001283,0.078977,-0.161724,0.401212,0.124783,-0.826350,0.029957,-1.660263,-0.159179,0.469560,-0.118005,0.032654,0.037590,0.059381,-0.245290,0.271707,-0.261742,-0.826350,0.029957,-1.682455,0.639197,0.315690,-0.020645,0.040799,0.001325,0.078819,-0.348618,0.243349,0.147894,-0.826350,0.029957
1756810456.736278,-0.632452,0.031017,-1.814698,0.278409,0.277894,-0.046178,0.040123,-0.006736,0.078881,-0.379748,0.233593,0.061042,-0.832451,0.030350,-1.280475,1.045114,0.214893,-0.011699,0.031677,0.000726,0.078898,-0.156399,0.402468,0.127406,-0.832451,0.030350,-1.673242,-0.154518,0.473120,-0.113355,0.041161,0.017946,0.061109,-0.258002,0.320104,-0.182944,-0.832451,0.030350,-1.685131,0.645114,0.317648,-0.030020,0.057946,0.022507,0.078823,-0.350461,0.272768,0.073122,-0.832451,0.030350
1756810456.900984,-0.641326,0.032039,-1.821689,0.284231,0.276954,-0.051461,0.044581,-0.008413,0.078754,-0.356153,0.266115,0.069578,-0.841325,0.031372,-1.281518,1.050831,0.214525,-0.002278,0.046659,-0.004699,0.078781,-0.119818,0.406210,0.152817,-0.841325,0.031372,-1.686092,-0.147040,0.475026,-0.080517,0.056753,0.016316,0.062076,-0.172594,0.374090,-0.181022,-0.841325,0.031372,-1.690048,0.652963,0.320281,-0.043121,0.035821,0.015004,0.078921,-0.282520,0.336424,0.097998,-0.841325,0.031372
1756810457.063935,-0.647556,0.032456,-1.826712,0.288631,0.275921,-0.049679,0.041528,-0.011661,0.078652,-0.346917,0.273837,0.084640,-0.847555,0.031789,-1.282524,1.054679,0.214266,-0.013068,0.032972,-0.002128,0.078849,-0.115574,0.410227,0.145131,-0.847555,0.031789,-1.695547,-0.140799,0.477517,-0.099418,0.060398,0.024844,0.062744,-0.123445,0.371207,-0.222412,-0.847555,0.031789,-1.695006,0.655123,0.320763,-0.050033,0.010411,-0.002806,0.078886,-0.249335,0.335594,0.166629,-0.847555,0.031789
